Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"154-1","Trains","Supplemental / 4.5V",1967,"Switch Track - 1 Right and 1 Left",,4,,2,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,17.1300,7.7800,"",""
"155-1","Trains","Supplemental / 4.5V",1967,"2 Cross Rails, 8 Straight Tracks, 4 Base Plates",,14,,2,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,30.0000,3.7300,"",""
"240-2","Books","LEGO",1967,"Idea Book",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"244-1","Samsonite","Basic Set",1967,"Explorer Set",,244,,4.97,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"328-2","System","Vehicle",1967,"Biplane",,50,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,8.8600,"",""
"329-1","System","Vehicle",1967,"Antique Car",,124,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,10.3000,"",""
"331-1","System","Vehicle",1967,"Tipper truck",,57,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,211.8100,27.2800,"",""
"332-1","System","Vehicle",1967,"Breakdown truck",,55,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,33.7000,"",""
"333-2","System","Vehicle",1967,"Transport lorry",,68,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,25.8100,"",""
"334-1","System","Vehicle",1967,"Articulated lorry with large flatbed",,72,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,118.4600,"",""
"335-2","System","Vehicle",1967,"8-wheeler articulated lorry",,99,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,75.0000,"",""
"335-3","Samsonite","Model Maker",1967,"Transport Truck",,99,,,,,,,25,10.5,5,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"371-2","Samsonite","Model Maker",1967,"Motorized Truck Set",,325,,12.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"403-2","System","Supplemental",1967,"Train Couplers and Wheels (The Building Toy)",,12,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"404-3","System","Supplemental",1967,"Wheels for Motor (The Building Toy)",,12,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"404-4","System","Supplemental",1967,"Wheels for the Motor (System)",,12,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,24.6100,,"",""
"494-1","System","Supplemental",1967,"Gates and Fence, Red (System)",,17,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,21.6400,6.4500,"",""
"501-2","Samsonite","Supplemental",1967,"LoveLand Carrying Case (empty)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"536-2","Samsonite","Basic Set",1967,"Designer Set",,536,,9.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,124.2700,"",""
"701-2","System","Wooden Box Set",1967,"Wooden Storage Box Large, Empty",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"890-2","System","Supplemental",1967,"Lockable Storage Box, Empty",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,70.7300,"",""
"SAMSONITE-8","Samsonite","Basic set",1967,"335 Piece Basic Set",,335,,6.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""







