Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"620-2","LEGOLAND","Vehicle",1970,"Fire engine with opening doors and ladder",,40,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,97.9000,13.1600,"",""
"621-2","LEGOLAND","Vehicle",1970,"Articulated petrol tanker",,43,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,14.6700,"",""
"622-2","LEGOLAND","Vehicle",1970,"Parcels trolley",,33,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,10.4700,"",""
"623-2","LEGOLAND","Vehicle",1970,"Car and caravan",,32,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,94.7200,8.0400,"",""
"708-1","Trains","Supplemental / 12V",1970,"2m Extension Cord for Points",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.1800,13.2400,"",""
"722-2","Trains","12V",1970,"12V Electric Train with 2 Wagons",,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,163.8800,"",""
"723-1","Trains","12V",1970,"Diesel Locomotive",,95,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,241.9400,199.8100,"",""
"742-1","Trains","Supplemental / 12V",1970,"12v Transformer",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"800-1","Universal Building Set","Gears",1970,"Gears. Motor and Bricks",,120,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,113.9700,"",""
"801-1","Universal Building Set","Gears",1970,"Gear Set",,115,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,80.9300,26.8200,"",""
"802-1","Universal Building Set","Gears",1970,"Gear Supplement",,30,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,46.8000,9.4200,"",""
"102A-1","LEGOLAND","Vehicle",1970,"Front-End Loader",,57,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"445A-1","System","Supplemental",1970,"Lighting Device Pack with Improved Plugs (The Building Toy)",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"707A-1","Trains","Supplemental / 12V",1970,"12V Train Replacement Parts Retailer Pack",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"WEETABIX1-1","LEGOLAND","Promotional",1970,"Weetabix Castle",,471,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""







