Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"3639-1","Fabuland","",1984,"Paddy Wagon",2,9,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,10.8400,"",""
"3664-1","Fabuland","",1984,"Bertie Bulldog (Police Chief) and Constable Bulldog",2,63,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,29.5000,"",""
"3670-1","Fabuland","",1984,"Service Station",2,52,,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,54.5300,"",""
"3671-1","Fabuland","",1984,"Airport",3,49,,22.25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,200.0000,97.2400,"",""
"3711-1","Fabuland","",1984,"Tubby and Tuba",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,5.5200,"",""
"3712-1","Fabuland","",1984,"Robby Rabbit",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,49.0100,6.5200,"",""
"3713-1","Fabuland","",1984,"Mike Monkey",1,7,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,18.8000,"",""
"3789-1","Fabuland","",1984,"Constable Clarke",1,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,38.9200,8.6100,"",""
"3791-1","Fabuland","",1984,"Wally Walrus",1,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,109.5200,10.3500,"",""
"3977-1","Gear","Key Chains/LEGOLAND",1984,"LEGOLAND Ambassador Key Chain",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"6010-1","Castle","Lion Knights",1984,"Supply Wagon",1,35,,3,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,510.3300,21.3100,"",""
"6021-1","Castle","Lion Knights",1984,"Jousting Knights",2,37,,5.25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,250.0000,36.8400,"",""
"6022-1","Castle","Lion Knights",1984,"Horse Cart",2,42,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,325.0000,26.3000,"",""
"6030-1","Castle","Black Falcons",1984,"Catapult",2,83,,6,,,,042884060305,,,,,"",0,0,0,,0,0,,,,,,,,,382.5000,33.9900,"",""
"6040-1","Castle","Lion Knights",1984,"Blacksmith Shop",2,92,,9.25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,396.2000,52.9900,"",""
"6061-1","Castle","Lion Knights",1984,"Siege Tower",4,216,,17.5,,,5702010960613,,,,,,"",0,0,0,,0,0,,,,,,,,,800.0000,93.5100,"",""
"6073-1","Castle","Black Falcons",1984,"Knight's Castle",6,408,,27,,,5702010960736,,,,,,"",0,0,0,,0,0,,,,,,,,,1805.8200,143.6000,"",""
"6080-1","Castle","Lion Knights",1984,"King's Castle",12,664,,52.75,,,5702010960804,,,,,,"",0,0,0,,0,0,,,,,,,,,2880.0000,247.8700,"",""
"6103-2","Castle","Accessories",1984,"Castle Figures",4,25,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,200.0000,78.5100,"",""
"6366-1","Town","Fire",1984,"Fire & Rescue Squad",3,99,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,402.5100,40.7200,"",""
"6367-1","Town","Vehicles",1984,"Semi Truck",1,155,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,301.9000,49.3500,"",""
"6373-1","Town","Shops and Services",1984,"Motorcycle Shop",2,171,,17.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,544.0900,73.4000,"",""
"6391-1","Town","Shops and Services",1984,"Cargo Centre",5,553,,43,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,999.0000,216.5200,"",""
"6605-1","Town","Racing",1984,"Road Racer",1,20,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,35.7500,3.3900,"",""
"6621-1","Town","Fire",1984,"Fire Truck",1,38,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,72.2500,6.2700,"",""
"6622-1","Town","Postal",1984,"Mailman on Motorcycle",2,26,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,188.8100,10.4200,"",""
"6628-2","Town","Accessories",1984,"Construction Workers",4,20,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,15.0000,"",""
"6655-1","Town","Shops and Services",1984,"Auto & Tire Repair",1,58,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,91.2200,8.0100,"",""
"6684-1","Town","Police",1984,"Police Patrol Squad",2,77,,6.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,184.4200,10.7500,"",""
"6686-1","Town","Construction",1984,"Backhoe",1,88,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,261.7200,14.2700,"",""
"6694-1","Town","Leisure",1984,"Car with Camper",2,109,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,308.5700,20.3400,"",""
"6695-1","Town","Vehicles",1984,"Tanker Truck",1,106,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,457.2000,53.3300,"",""
"6696-1","Town","Vehicles",1984,"Fuel Tanker",1,97,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,211.7300,"",""
"6804-1","Space","Classic",1984,"Surface Rover",1,21,,0.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,133.1200,8.6100,"",""
"6824-1","Space","Classic",1984,"Space Dart I",1,48,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,273.7100,18.3700,"",""
"6846-1","Space","Classic",1984,"Tri-Star Voyager",1,69,,4.45,,,,042884068462,,,,,"",0,0,0,,0,0,,,,,,,,,260.0000,21.5400,"",""
"6871-1","Space","Classic",1984,"Star Patrol Launcher",2,63,,,,,,042884068714,,,,,"",0,0,0,,0,0,,,,,,,,,250.0000,24.6700,"",""
"6881-1","Space","Classic",1984,"Lunar Rocket Launcher",1,97,,,,,,042884068813,,,,,"",0,0,0,,0,0,,,,,,,,,416.4000,25.6100,"",""
"6928-1","Space","Classic",1984,"Uranium Search Vehicle",2,199,,,,,5702010969289,,,,,,"",0,0,0,,0,0,,,,,,,,,487.5300,74.9100,"",""
"6951-1","Space","Classic",1984,"Robot Command Centre",3,295,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,426.4900,86.2400,"",""
"6971-1","Space","Classic",1984,"Inter-Galactic Command Base",3,328,,,,,,042884069711,,,,,"",0,0,0,,0,0,,,,,,,,,1990.8500,171.1000,"",""
"8020-1","Technic","Universal",1984,"Universal Set",,119,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,46.2000,12.6800,"",""
"8040-1","Technic","Universal",1984,"Universal Set",,163,,,,,5702010980406,042884080402,,,,,"",0,0,0,,0,0,,,,,,,,,117.1200,26.2500,"",""
"8843-1","Technic","",1984,"Fork-Lift Truck",,269,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,364.6600,37.9500,"",""
"8851-1","Technic","",1984,"Excavator",,347,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,320.9600,63.8700,"",""
"8889-1","Books","LEGO",1984,"Ideas Book",,,,5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""







