Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"930-1","Basic","Supplementaries",1973,"Red Bricks",,45,0.52,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,18.3100,28.3400,"",""
"931-1","Basic","Supplementaries",1973,"White Bricks",,45,0.52,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,17.1600,7.9500,"",""
"932-1","Basic","Supplementaries",1973,"Blue and Yellow Bricks",,45,0.52,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,17.2200,5.3700,"",""
"933-1","Basic","Supplementaries",1973,"Doors and Windows",,38,0.52,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,26.7000,6.5500,"",""
"934-1","Basic","Supplementaries",1973,"Roof Bricks, 45°",,55,0.52,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.8900,8.5800,"",""
"935-1","Basic","Supplementaries",1973,"Roof Bricks, 33°",,43,0.52,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,17.7800,6.5500,"",""
"936-1","Basic","Supplementaries",1973,"Wheels and Tyres",,20,0.52,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,36.3000,5.6300,"",""
"937-1","Basic","Supplementaries",1973,"Doors and Fences",,34,0.52,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,28.9300,5.3300,"",""
"938-1","Basic","Supplementaries",1973,"Hinges and Turntables",,17,0.52,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,18.7400,,"",""
"939-1","Basic","Supplementaries",1973,"Flags, Trees and Road Signs",,19,0.52,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,58.8100,17.8800,"",""
"940-1","Basic","Supplementaries",1973,"Flags, Signs and Trees",,33,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,22.4400,"",""
"SAMSONITE-12","Samsonite","Basic set",1973,"88 Piece Set",,88,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""







