Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"10-2","Basic","",1976,"Basic Building Set, 3+",,152,,2.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,78.4100,18.7100,"",""
"20-1","Basic","",1976,"Basic Building Set, 3+",,217,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,102.0800,37.8800,"",""
"30-1","Basic","",1976,"Basic Building Set, 3+",,258,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,92.8300,36.3700,"",""
"40-1","Basic","",1976,"Basic Building Set, 3+",,258,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,160.8200,65.8000,"",""
"50-1","Basic","",1976,"Basic Building Set, 3+",,382,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,225.2700,30.0000,"",""
"55-1","Samsonite","Basic set",1976,"Basic Set",,291,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"74-1","PreSchool","",1976,"PreSchool Set",,20,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"080-3","PreSchool","",1976,"Police Station",4,28,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,75.0000,"",""
"081-1","PreSchool","",1976,"Train Station",5,53,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"082-1","PreSchool","",1976,"LEGOVille",7,66,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"107-1","Basic","Supplementaries",1976,"Universal Motor",,137,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,141.8300,45.0000,"",""
"108-1","Basic","",1976,"Battery box",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,61.1700,12.1600,"",""
"146-1","Trains","4.5/12V",1976,"Level Crossing",1,68,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,147.9400,16.6800,"",""
"147-1","Trains","4.5/12V",1976,"Refrigerated Wagon",2,115,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,140.5500,39.5200,"",""
"149-1","Trains","4.5/12V",1976,"Fuel Refinery",3,328,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,500.4100,92.7400,"",""
