Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"3865-1","Games","",2012,"City Alarm",6,247,14.99,19.99,24.99,,5702014831308,673419165730,19.2,27.2,5.4,0.49,"",0,0,0,,0,0,,,,,,,,,37.0400,17.9400,"01/03/2012","31/12/2013"
"3866-1","Games","Licensed",2012,"Star Wars: The Battle of Hoth",32,305,24.99,,,,5702014831384,,28.8,27.2,5.4,,"",0,0,0,,0,0,,,,,,,,,95.0000,30.6300,"01/02/2012","31/12/2013"
"3867-1","Games","",2012,"Maya Mystica",,,,,,,,673419165877,28.8,27.2,5.41,0.59,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3868-1","Games","Licensed",2012,"Phineas and Ferb",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3874-1","Games","Heroica",2012,"Ilrion",8,240,14.99,19.99,26.99,,5702014831575,673419165907,19.2,27.2,5.41,0.39,"",0,0,0,,0,0,,,,,,,,,59.9900,49.1200,"01/08/2012","31/07/2013"
"3920-1","Games","Licensed",2012,"The Hobbit: An Unexpected Journey",4,394,24.99,34.99,39.99,,5702014962200,673419188555,28.8,27.2,5.4,0.6,"",0,0,0,,0,0,,,,,,,,,29.9900,22.4400,"01/10/2012","31/12/2013"
"3930-1","Friends","Baking",2012,"Stephanie's Outdoor Bakery",1,45,4.99,6.99,7.99,,5702014831339,673419165716,12.2,9.1,4.7,0.06,"",0,0,0,,0,0,,,,,,,,,5.6200,2.8400,"01/01/2012","31/12/2013"
"3931-1","Friends","Summer",2012,"Emma's Splash Pool",1,43,4.99,5.99,7.99,,5702014831346,673419165723,12.19,9.09,4.7,0.06,"",0,0,0,,0,0,,,,,,,,,8.2000,3.5400,"01/01/2012","31/12/2012"
"3932-1","Friends","Music",2012,"Andrea's Stage",1,87,9.99,9.99,12.99,,,673419165747,19.1,14.1,4.6,0.13,"",0,0,0,,0,0,,,,,,,,,14.0000,8.4500,"01/01/2012","31/12/2012"
"3933-1","Friends","Science",2012,"Olivia's Invention Workshop",1,81,9.99,9.99,12.99,,5702014831391,673419165754,19.1,14.1,4.6,0.12,"",0,0,0,,0,0,,,,,,,,,19.9900,10.0000,"01/01/2012","31/12/2012"
"3934-1","Friends","Pets",2012,"Mia's Puppy House",1,64,9.99,9.99,12.99,,5702014831414,673419165778,19.1,14.1,4.6,0.12,"",0,0,0,,0,0,,,,,,,,,19.2100,5.1200,"01/01/2012","31/12/2012"
"3935-1","Friends","Pets",2012,"Stephanie's Pet Patrol",1,73,9.99,9.99,12.99,,5702014831421,673419165785,19.1,14.1,4.6,0.12,"",0,0,0,,0,0,,,,,,,,,13.5000,4.1800,"01/01/2012","31/12/2012"
"3936-1","Friends","Art",2012,"Emma's Fashion Design Studio",1,79,9.99,9.99,12.99,,5702014831438,673419165792,19.1,14.1,4.6,0.12,"",0,0,0,,0,0,,,,,,,,,18.0300,7.0100,"01/01/2012","31/12/2012"
"3937-1","Friends","Beach",2012,"Olivia's Speedboat",1,65,9.99,9.99,12.99,,5702014831445,673419165808,19.1,14.1,4.6,0.13,"",0,0,0,,0,0,,,,,,,,,13.7500,3.5000,"01/06/2012","31/12/2012"
"3938-1","Friends","Pets",2012,"Andrea's Bunny House",1,62,9.99,9.99,12.99,,5702014831452,673419165815,19.1,14.1,4.6,0.11,"",0,0,0,,0,0,,,,,,,,,15.8300,3.4300,"01/06/2012","31/07/2013"
"3939-1","Friends","Bedrooms",2012,"Mia's Bedroom",1,85,9.99,9.99,12.99,,5702014831469,673419165822,19.1,14.1,4.6,0.13,"",0,0,0,,0,0,,,,,,,,,25.0000,6.1500,"01/06/2012","31/07/2013"
"3942-1","Friends","Pets",2012,"Heartlake Dog Show",1,183,19.99,19.99,24.99,,,673419165839,35.41,19.1,5.89,0.37,"",0,0,0,,0,0,,,,,,,,,50.0000,13.5000,"01/01/2012","31/12/2012"
"4200-1","City","Mining",2012,"Mining 4x4",1,102,7.99,11.99,14.99,,5702014822894,673419166478,19.1,14.1,6.1,0.15,"",0,0,0,,0,0,,,,,,,,,17.8900,6.0900,"01/06/2012","31/12/2013"
"4201-1","City","Mining",2012,"Loader and Tipper",2,139,12.99,17.99,19.99,,5702014837775,673419167086,26.2,19.1,6.1,0.3,"",0,0,0,,0,0,,,,,,,,,38.0100,12.0800,"01/06/2012","31/12/2014"
"4202-1","City","Mining",2012,"Mining Truck",1,269,19.99,34.99,44.99,,5702014837959,673419167406,38.2,26.19,7.06,0.69,"",0,0,0,,0,0,,,,,,,,,63.6300,28.2000,"01/06/2012","31/12/2012"
"4203-1","City","Mining",2012,"Excavator Transporter",2,305,24.99,39.99,49.99,,5702014840577,673419167611,38.2,26.2,7.1,0.68,"",0,0,0,,0,0,,,,,,,,,78.4900,29.2900,"01/06/2012","31/12/2014"
"4204-1","City","Mining",2012,"The Mine",4,748,69.99,99.99,119.99,,5702014840584,673419167628,58.2,37.8,8.7,1.74,"",0,0,0,,0,0,,,,,,,,,235.2900,64.7600,"01/06/2012","31/12/2014"
"4205-1","City","Forest Police",2012,"Off-road Command Centre",3,403,34.99,39.99,49.99,,5702014840737,,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,59.8600,30.0000,"01/01/2012","31/12/2012"
"4206-2","City","Great Vehicles",2012,"Recycling Truck",3,297,24.99,29.99,39.99,,5702014840973,,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,56.6000,30.3600,"01/01/2012","31/12/2012"
"4207-1","City","Town",2012,"City Garage",5,933,79.99,119.99,149.99,,5702014840980,,58.2,37.8,10.3,,"",0,0,0,,0,0,,,,,,,,,133.4100,104.8000,"01/06/2012","31/12/2013"
"4208-1","City","Forest Fire",2012,"Fire Truck",1,243,17.99,19.99,24.99,,5702014830622,673419165396,35.41,19.1,5.89,0.44,"",0,0,0,,0,0,,,,,,,,,41.7500,10.4800,"01/01/2012","31/12/2012"
"4209-1","City","Forest Fire",2012,"Fire Plane",3,522,39.99,59.99,74.99,,5702014830318,673419165297,54,28.2,5.9,1.02,"",0,0,0,,0,0,,,,,,,,,60.3500,39.9900,"01/01/2012","31/12/2013"
"4427-1","City","Forest Fire",2012,"Fire ATV",1,50,3.99,5.99,7.99,,5702014830325,673419165303,12.19,9.09,5.84,0.07,"",0,0,0,,0,0,,,,,,,,,7.3400,3.9500,"01/01/2012","31/12/2012"
"4428-1","City","Seasonal",2012,"City Advent Calendar",7,248,19.99,39.99,39.99,,5702014840997,673419167963,38.2,26.19,7.06,0.4,"",0,0,0,,0,0,,,,,,,,,28.7500,13.5600,"01/09/2012","31/12/2012"
"4429-1","City","Medical",2012,"Helicopter Rescue",4,425,34.99,59.99,74.99,,5702014841024,,54,28.2,5.9,,"",0,0,0,,0,0,,,,,,,,,90.9400,44.9100,"01/06/2012","31/12/2013"
"4430-1","City","Forest Fire",2012,"Fire Transporter",3,522,39.99,49.99,64.99,,5702014836433,673419166461,54,28.2,7.9,,"",0,0,0,,0,0,,,,,,,,,144.0700,52.8200,"01/01/2012","31/12/2013"
"4431-1","City","Great Vehicles",2012,"Ambulance",3,199,14.99,19.99,24.99,,5702014825109,673419163088,35.41,19.1,5.89,0.4,"",0,0,0,,0,0,,,,,,,,,90.5500,30.2000,"",""
"4432-1","City","Great Vehicles",2012,"Garbage Truck",2,208,17.99,19.99,24.99,,5702014825116,673419196253,26.2,19.1,7.2,0.41,"",0,0,0,,0,0,,,,,,,,,77.7600,22.0800,"",""
"4433-1","City","Great Vehicles",2012,"Dirt Bike Transporter",2,201,17.99,19.99,24.99,,5702014825123,673419196260,26.2,19.1,6.1,0.36,"",0,0,0,,0,0,,,,,,,,,47.9000,11.5600,"01/01/2012","31/12/2012"
"4434-1","City","Great Vehicles",2012,"Dump Truck",2,222,14.99,19.99,24.99,,5702014825130,673419163118,35.41,19.1,5.89,0.39,"",0,0,0,,0,0,,,,,,,,,57.1500,28.6500,"01/01/2012","31/12/2012"
"4435-1","City","Great Vehicles",2012,"Car and Caravan",2,218,14.99,19.99,24.99,,5702014825147,673419163125,35.41,19.1,5.89,0.42,"",0,0,0,,0,0,,,,,,,,,40.7100,17.9100,"",""
"4436-1","City","Forest Police",2012,"Patrol Car",2,97,7.99,11.99,14.99,,5702014830295,673419165273,19.1,14.1,4.6,0.15,"",0,0,0,,0,0,,,,,,,,,18.7800,6.3900,"",""
"4437-1","City","Forest Police",2012,"Police Pursuit",2,129,12.99,17.99,19.99,,5702014825154,673419163132,26.2,19.1,4.6,0.28,"",0,0,0,,0,0,,,,,,,,,21.0000,6.2000,"",""
"4438-1","City","Forest Police",2012,"Robber's Hideout",4,317,34.99,39.99,49.99,,5702014840706,,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,94.5000,58.7200,"01/01/2012","31/12/2012"
"4439-1","City","Forest Police",2012,"Heavy-Lift Helicopter",3,393,34.99,49.99,64.99,,5702014840782,673419167734,48,28.2,7.4,0.94,"",0,0,0,,0,0,,,,,,,,,89.5600,29.1600,"",""
"4440-1","City","Forest Police",2012,"Forest Police Station",5,633,59.99,79.99,99.99,,5702014840959,673419167925,48,37.8,7.1,1.33,"",0,0,0,,0,0,,,,,,,,,140.3900,43.7600,"",""
"4441-1","City","Forest Police",2012,"Police Dog Van",2,313,19.99,34.99,44.99,,5702014830301,673419165280,38.2,26.19,5.64,0.55,"",0,0,0,,0,0,,,,,,,,,53.7300,17.0000,"",""
"4442-1","City","Traffic",2012,"Glider",2,101,15,,,,,673419168229,,,,,"",0,0,0,,0,0,,,,,,,,,39.1100,15.0600,"",""
"4473-1","City","Police",2012,"Police Helicopter",2,112,17.99,17.99,,,,673419168236,19,9.6,5.8,,"",0,0,0,,0,0,,,,,,,,,29.3200,9.6700,"",""
"4526-1","DC Comics Super Heroes","Buildable Figures",2012,"Batman",,40,10.99,14.99,17.99,,5702014836785,673419166553,14.1,26.19,4.8,0.21,"",0,0,0,,0,0,,,,,,,,,44.9700,9.1700,"01/01/2012","31/12/2012"
"4527-1","DC Comics Super Heroes","Buildable Figures",2012,"The Joker",,57,10.99,14.99,17.99,,5702014836792,673419166560,14.1,26.19,4.8,0.2,"",0,0,0,,0,0,,,,,,,,,30.0100,9.4000,"01/01/2012","31/12/2012"
"4528-1","DC Comics Super Heroes","Buildable Figures",2012,"Green Lantern",,38,10.99,14.99,17.99,,,673419166577,14.1,26.19,4.8,0.2,"",0,0,0,,0,0,,,,,,,,,37.5200,13.5500,"01/01/2012","31/12/2012"
"4529-1","Marvel Super Heroes","Buildable Figures",2012,"Iron Man",,44,10.99,14.99,17.99,,,673419166584,14.1,26.19,4.8,0.2,"",0,0,0,,0,0,,,,,,,,,57.0700,22.4900,"01/05/2012","31/12/2012"
"4530-1","Marvel Super Heroes","Buildable Figures",2012,"The Hulk",,39,10.99,14.99,17.99,,,673419166591,14.1,26.19,4.8,0.2,"",0,0,0,,0,0,,,,,,,,,25.5400,6.5100,"01/05/2012","31/12/2012"
"4597-1","Marvel Super Heroes","Buildable Figures",2012,"Captain America",,44,10.99,14.99,17.99,,,673419166607,14.1,26.19,4.8,0.2,"",0,0,0,,0,0,,,,,,,,,39.8200,16.8700,"01/05/2012","31/12/2012"
"4623-1","Duplo","",2012,"Pink Brick Box",,30,12.99,14.99,17.99,,5702014840218,673419167420,28.8,19.2,19.5,0.6,"",0,0,0,,0,0,,,,,,,,,49.6200,7.0000,"",""
"4624-1","Duplo","",2012,"Brick Box Green",,31,12.99,14.99,17.99,,5702014840225,673419167437,28.8,19.2,19.5,0.6,"",0,0,0,,0,0,,,,,,,,,19.2600,10.0000,"",""
"4625-1","Bricks and More","",2012,"Pink Brick Box",1,224,12.99,14.99,17.99,,5702014840232,673419167444,28.8,19.2,19.5,0.59,"",0,0,0,,0,0,,,,,,,,,24.6000,7.0000,"01/01/2012","28/02/2014"
"4626-1","Bricks and More","",2012,"Farm Brick Box",1,232,12.99,14.99,17.99,,5702014840249,673419167451,28.8,19.2,19.5,0.62,"",0,0,0,,0,0,,,,,,,,,37.8100,19.8300,"01/01/2012","31/12/2013"
"4627-1","Duplo","",2012,"Fun With Bricks",,85,19.99,29.99,39.99,,5702014840256,,22.7,22.7,26.1,,"",0,0,0,,0,0,,,,,,,,,26.5000,,"01/01/2012","31/12/2013"
"4628-1","Bricks and More","",2012,"Fun With Bricks",,600,19.99,29.99,39.99,,5702014840263,,22.7,22.7,26.1,,"",0,0,0,,0,0,,,,,,,,,58.4900,9.0000,"01/01/2012","31/12/2013"
"4629-1","Duplo","",2012,"Build & Play Box",,150,39.99,59.99,74.99,,5702014841321,,38.5,24.6,23.1,,"",0,0,0,,0,0,,,,,,,,,45.0000,,"01/09/2012","31/12/2013"
"4630-1","Make and Create","",2012,"Build & Play Box",,1000,39.99,,,,5702014841338,,38.5,23.1,24.6,,"",0,0,0,,0,0,,,,,,,,,75.6900,38.0100,"01/09/2012","31/12/2013"
"4631-1","Duplo","",2012,"My First Build",1,59,19.99,24.99,29.99,,5702014840270,673419167468,38.2,26.2,9.4,0.89,"",0,0,0,,0,0,,,,,,,,,49.9900,9.3700,"01/01/2012","31/12/2013"
"4632-1","Duplo","Accessories",2012,"Building Plates",,3,7.99,9.99,12.99,,5702014848498,673419169837,25.6,25.6,1.6,0.25,"",0,0,0,,0,0,,,,,,,,,16.3700,,"",""
"4635-1","Bricks and More","",2012,"Fun With Vehicles",2,525,24.99,29.99,39.99,,5702014840287,673419167475,38.2,26.19,7.06,0.82,"",0,0,0,,0,0,,,,,,,,,39.9900,18.0400,"01/01/2012","31/12/2012"
"4636-1","Bricks and More","",2012,"Police Building Set",2,130,7.99,9.99,12.99,,5702014840294,673419167482,19.1,14.1,6.1,0.19,"",0,0,0,,0,0,,,,,,,,,13.4200,5.6200,"",""
"4637-1","Bricks and More","",2012,"Safari Building Set",2,152,7.99,9.99,12.99,,5702014840300,673419167499,19.1,14.1,6.1,0.18,"",0,0,0,,0,0,,,,,,,,,14.9900,7.0000,"",""
"5882-1","Dino","",2012,"Ambush Attack",1,80,8.99,11.99,14.99,,5702014831636,673419165921,19.1,14.1,4.6,0.11,"",0,0,0,,0,0,,,,,,,,,40.0000,9.0700,"",""
"5883-1","Dino","",2012,"Tower Takedown",1,136,17.99,19.99,24.99,,5702014831643,673419165938,28.19,26.19,4.6,0.35,"",0,0,0,,0,0,,,,,,,,,41.8800,16.8000,"",""
"5884-1","Dino","",2012,"Raptor Chase",2,259,24.99,29.99,39.99,,5702014837867,673419167093,38.2,26.19,5.64,0.52,"",0,0,0,,0,0,,,,,,,,,54.5400,27.3800,"",""
"5885-1","Dino","",2012,"Triceratops Trapper",2,271,39.99,49.99,64.99,,5702014840393,673419167550,54,28.19,7.85,0.89,"",0,0,0,,0,0,,,,,,,,,122.4900,40.5800,"",""
"5886-1","Dino","",2012,"T-Rex Hunter",2,480,49.99,69.99,89.99,,5702014837966,673419167109,48.01,37.8,7.06,1.11,"",0,0,0,,0,0,,,,,,,,,116.7400,74.8300,"",""
"5887-1","Dino","",2012,"Dino Defense HQ",4,793,79.99,99.99,129.99,,5702014837973,673419167116,58.19,37.8,8.71,1.95,"",0,0,0,,0,0,,,,,,,,,319.4000,121.1700,"",""
"5888-1","Dino","",2012,"Ocean Interceptor",2,222,29.99,34.99,44.99,,5702014837980,673419167123,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,91.1100,54.8300,"01/01/2012","31/12/2012"
"6132-1","Duplo","Cars",2012,"Red",1,13,12.99,14.99,17.99,,5702014832565,673419166256,26.2,14.1,7.2,0.25,"",0,0,0,,0,0,,,,,,,,,47.1200,17.0000,"",""
"6133-1","Duplo","Cars",2012,"Race Day",2,26,19.99,24.99,29.99,,5702014832596,673419166263,35.4,19.1,7,0.46,"",0,0,0,,0,0,,,,,,,,,46.6000,13.1400,"",""
"6134-1","Duplo","Cars",2012,"Siddeley Saves The Day",3,34,29.99,34.99,39.99,,5702014832725,673419166270,38.2,26.19,7.06,0.64,"",0,0,0,,0,0,,,,,,,,,57.5900,24.0700,"01/06/2012","31/12/2012"
"6141-1","Duplo","Farm",2012,"My First Farm",1,62,19.99,24.99,29.99,,5702014837768,673419167079,38.2,26.2,9.4,0.82,"",0,0,0,,0,0,,,,,,,,,60.0000,24.7800,"01/01/2012","31/12/2013"
"6143-1","Duplo","",2012,"Racing Team",2,34,24.99,,,,5702014836150,,,,,0.61,"",0,0,0,,0,0,,,,,,,,,40.3900,29.9400,"",""
"6144-1","Duplo","Zoo",2012,"Zoo Train",1,12,,,,,5702014836181,,,,,,"",0,0,0,,0,0,,,,,,,,,16.6400,16.4900,"",""
"6146-1","Duplo","",2012,"Tow Truck",1,17,,,,,5702014832756,,,,,,"",0,0,0,,0,0,,,,,,,,,29.5300,13.5200,"",""
"6151-1","Duplo","Disney Princess",2012,"Sleeping Beauty's Room",1,16,9.99,12.99,14.99,,5702014832763,673419166294,26.19,14.1,7.19,0.21,"",0,0,0,,0,0,,,,,,,,,32.9100,16.0000,"",""
"6152-1","Duplo","Disney Princess",2012,"Snow White's Cottage",1,28,12.99,14.99,17.99,,5702014832770,673419166300,26.2,19.1,7.2,0.33,"",0,0,0,,0,0,,,,,,,,,50.0000,14.6100,"",""
"6153-1","Duplo","Disney Princess",2012,"Cinderella's Carriage",1,20,19.99,24.99,29.99,,5702014832817,673419166317,28.2,26.2,7.6,0.45,"",0,0,0,,0,0,,,,,,,,,79.9500,24.0000,"",""
"6154-1","Duplo","Disney Princess",2012,"Cinderella's Castle",2,77,39.99,39.99,49.99,,5702014833395,673419166324,48,37.8,9.4,1.35,"",0,0,0,,0,0,,,,,,,,,125.0000,12.7000,"01/03/2012","31/12/2014"
"6156-1","Duplo","Zoo",2012,"Photo Safari",3,67,49.99,59.99,74.99,,5702014833470,,48,37.8,9.4,1.42,"",0,0,0,,0,0,,,,,,,,,99.1900,59.8500,"01/01/2012","31/12/2014"
"6157-1","Duplo","Zoo",2012,"The Big Zoo",4,147,79.99,89.99,119.99,,5702014833760,,58.2,48,12.7,,"",0,0,0,,0,0,,,,,,,,,133.7400,118.7400,"01/01/2012","31/12/2013"
"6158-1","Duplo","Zoo",2012,"Animal Clinic",2,62,29.99,39.99,49.99,,5702014834071,,54,28.2,9.1,1.05,"",0,0,0,,0,0,,,,,,,,,47.6400,43.4800,"01/01/2012","31/12/2013"
"6168-1","Duplo","Fire",2012,"Fire Station",2,63,39.99,,,,5702014834200,,48,37.8,9.4,,"",0,0,0,,0,0,,,,,,,,,150.0600,49.0300,"01/01/2012","31/12/2014"
"6169-1","Duplo","Fire",2012,"Fire Chief",1,6,7.99,9.99,12.99,,5702014834606,673419166409,19.1,14.1,7.1,0.16,"",0,0,0,,0,0,,,,,,,,,6.4000,10.1700,"",""
"6171-1","Duplo","",2012,"Gas Station",2,45,29.99,29.99,39.99,,5702014836037,673419166416,38.2,26.2,9.4,0.91,"",0,0,0,,0,0,,,,,,,,,49.9900,42.1200,"01/06/2012","31/12/2013"
"6172-1","Duplo","Zoo",2012,"Zoo Truck",1,8,19.99,19.99,24.99,,5702014836082,,,,,0.47,"",0,0,0,,0,0,,,,,,,,,29.9900,19.3700,"",""
"6173-1","Duplo","Zoo",2012,"Panda",1,8,,7.99,9.99,,5702014836129,673419166430,,,,,"",0,0,0,,0,0,,,,,,,,,14.4400,8.1200,"",""
"6200-2","HERO Factory","Breakout",2012,"EVO",,36,6.99,8.99,11.99,,5702014840089,673419167307,16.99,23.01,7.01,0.12,"",0,0,0,,0,0,,,,,,,,,27.3000,10.9200,"01/01/2012","31/12/2012"
"6201-1","HERO Factory","Breakout",2012,"TOXIC REAPA",,42,6.99,8.99,11.99,,5702014840102,673419167314,16.99,23.01,7.01,0.13,"",0,0,0,,0,0,,,,,,,,,40.3000,12.1000,"01/01/2012","31/12/2012"
"6202-1","HERO Factory","Breakout",2012,"ROCKA",,55,9.99,12.99,15.99,,5702014840119,673419167338,19.51,27.99,7.01,0.15,"",0,0,0,,0,0,,,,,,,,,36.9900,14.1200,"01/01/2012","31/12/2012"
"6203-1","HERO Factory","Breakout",2012,"BLACK PHANTOM",,124,14.99,19.99,24.99,,5702014840065,673419167284,26.19,28.19,4.6,0.4,"",0,0,0,,0,0,,,,,,,,,99.9800,35.9100,"01/01/2012","31/12/2012"
"6216-1","HERO Factory","Breakout",2012,"JAWBLADE",,45,6.99,8.99,11.99,,5702014840133,673419167352,16.99,23.01,7.01,0.11,"",0,0,0,,0,0,,,,,,,,,38.4900,8.7300,"01/01/2012","31/12/2012"
"6217-1","HERO Factory","Breakout",2012,"SURGE",,39,6.99,8.99,11.99,,5702014840140,673419167369,16.99,23.01,7.01,0.12,"",0,0,0,,0,0,,,,,,,,,29.9900,9.5000,"01/01/2012","31/12/2012"
"6218-1","HERO Factory","Breakout",2012,"SPLITFACE",,50,9.99,12.99,15.99,,5702014840157,673419167376,19.51,27.99,7.01,0.15,"",0,0,0,,0,0,,,,,,,,,26.9900,14.1100,"01/01/2012","31/12/2012"
"6221-1","HERO Factory","Breakout",2012,"NEX",,39,6.99,8.99,11.99,,5702014840843,673419167802,17,23,8.5,0.11,"",0,0,0,,0,0,,,,,,,,,22.0600,8.3300,"01/08/2012","31/07/2013"
"6222-1","HERO Factory","Breakout",2012,"CORE HUNTER",,51,9.99,12.99,15.99,,5702014840850,673419167819,19.51,27.99,8,0.16,"",0,0,0,,0,0,,,,,,,,,55.5500,21.2600,"01/08/2012","31/12/2012"
"6223-1","HERO Factory","Breakout",2012,"BULK",,61,9.99,12.99,15.99,,5702014840867,673419167826,19.5,28,7.5,0.16,"",0,0,0,,0,0,,,,,,,,,25.5900,12.0600,"01/08/2012","31/07/2013"
"6227-1","HERO Factory","Breakout",2012,"BREEZ",,55,9.99,12.99,15.99,,5702014840874,673419167833,19.51,27.99,7.01,0.14,"",0,0,0,,0,0,,,,,,,,,39.9000,13.1700,"01/01/2012","31/12/2012"
"6228-1","HERO Factory","Breakout",2012,"THORNRAXX",,44,6.99,12.99,15.99,,5702014840171,673419167383,16.99,23.01,7.01,0.1,"",0,0,0,,0,0,,,,,,,,,38.1700,13.3300,"01/01/2012","31/12/2012"
"6229-1","HERO Factory","Breakout",2012,"XT4",,39,6.99,8.99,11.99,,5702014840881,673419167840,16.99,23.01,8,0.11,"",0,0,0,,0,0,,,,,,,,,20.9000,15.6600,"01/08/2012","31/12/2012"
"6230-1","HERO Factory","Breakout",2012,"STORMER XL",,89,24.99,34.99,44.99,,5702014840041,673419167260,26.2,28.2,4.6,0.37,"",0,0,0,,0,0,,,,,,,,,49.5400,26.2300,"01/08/2012","31/07/2013"
"6231-1","HERO Factory","Breakout",2012,"SPEEDA DEMON",,192,24.99,34.99,44.99,,,673419167277,38.2,26.2,5.6,0.56,"",0,0,0,,0,0,,,,,,,,,64.8400,41.4600,"01/08/2012","31/07/2013"
"6282-1","HERO Factory","Breakout",2012,"STRINGER",,42,6.99,8.99,11.99,,5702014840928,673419167895,17,23,7,0.11,"",0,0,0,,0,0,,,,,,,,,36.9900,11.5100,"01/08/2012","31/07/2013"
"6283-1","HERO Factory","Breakout",2012,"VOLTIX",,61,9.99,12.99,15.99,,5702014840942,673419167918,19,28,7,0.15,"",0,0,0,,0,0,,,,,,,,,12.6800,10.9300,"01/08/2012","31/07/2013"
