Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"31202-1","Art","Licensed",2021,"Disney's Mickey Mouse",,2658,104.99,119.99,149.99,119.99,5702016914894,,40.4,37.8,5,,"",0,0,0,,0,0,,,,,,,,,86.4600,75.0000,"01/01/2021","31/12/2022"
"31203-1","Art","Miscellaneous",2021,"World Map",,11695,214.99,249.99,349.99,249.99,5702016914900,673419341196,55.2,38.4,15.2,,"",0,0,0,,0,0,,,,,,,,,242.5800,207.6900,"01/06/2021","31/12/2023"
"40417-1","Seasonal","Chinese Traditional Festival",2021,"Year of the Ox",,168,,,,,5702016720150,673419326094,13.8,12.3,4.5,0.158,"",0,0,0,,0,0,,,,,,,,,9.1400,6.7800,"",""
"40420-1","BrickHeadz","Minions: The Rise of Gru",2021,"Gru, Stuart and Otto",,244,17.99,19.99,24.99,19.99,5702016720228,673419326186,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,28.4900,15.0700,"26/04/2021","31/12/2022"
"40421-1","BrickHeadz","Minions: The Rise of Gru",2021,"Belle Bottom, Kevin and Bob",,309,17.99,19.99,24.99,19.99,5702016720235,673419326193,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,19.0000,18.0000,"26/04/2021","31/12/2021"
"40440-1","BrickHeadz","Pets",2021,"German Shepherds",,247,13.49,14.99,19.99,14.99,5702016910353,,15.6,14,7,0.244,"",0,0,0,,0,0,,,,,,,,,14.1500,3.4500,"01/01/2021","31/12/2021"
"40441-1","BrickHeadz","Pets",2021,"Shorthair Cats",,250,13.49,14.99,19.99,14.99,5702016910872,,15.6,14,7,0.244,"",0,0,0,,0,0,,,,,,,,,22.1500,11.1200,"01/01/2021","31/12/2022"
"40442-1","BrickHeadz","Pets",2021,"Goldfish",,186,13.49,14.99,19.99,14.99,5702016910889,673419337397,15.7,14.1,7.1,0.215,"",0,0,0,,0,0,,,,,,,,,17.8700,14.4900,"01/03/2021","31/12/2022"
"40443-1","BrickHeadz","Pets",2021,"Budgies",,261,13.49,14.99,19.99,14.99,5702016910360,673419337403,15.7,14.1,7.1,0.254,"",0,0,0,,0,0,,,,,,,,,16.2400,11.0200,"01/03/2021","31/12/2022"
"40448-1","Ideas","Promotional",2021,"Vintage Car",2,189,,,,,5702016910971,,15.6,14,6,0.186,"",0,0,0,,0,0,,,,,,,,,23.4700,19.0000,"01/01/2021","31/12/2021"
"40449-1","Seasonal","Easter",2021,"Easter Bunny's Carrot House",,232,,,,,5702016910261,673419338158,15.6,14,8.8,0.272,"",0,0,0,,0,0,,,,,,,,,14.9500,8.0300,"15/03/2021","31/12/2021"
"40450-1","Promotional","Gift with Purchase",2021,"Amelia Earhart Tribute",1,200,,,,,5702016910988,673419337410,26.2,14,6,0.362,"",0,0,0,,0,0,,,,,,,,,22.1800,15.0000,"06/03/2021","31/12/2021"
"40451-1","Star Wars","Promotional",2021,"Tatooine Homestead",,217,14.99,16.99,,16.99,5702016910995,673419337427,26.2,14.1,4.8,,"",0,0,0,,0,0,,,,,,,,,28.7600,13.5100,"01/05/2021","31/12/2021"
"40452-1","Harry Potter","Promotional",2021,"Hogwarts Gryffindor Dorms",2,148,,,,,,,26.2,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,54.4100,39.1500,"25/10/2021","31/12/2021"
"40453-1","DC Comics Super Heroes","Batman",2021,"Batman vs. The Penguin & Harley Quinn",3,63,13.49,14.99,19.99,14.99,,673419337519,25,15,3.2,,"",0,0,0,,0,0,,,,,,,,,23.5900,14.7100,"01/01/2021","31/12/2021"
"40454-1","Marvel Super Heroes","Spider-Man",2021,"Spider-Man versus Venom and Iron Venom",4,63,13.49,14.99,19.99,14.99,,673419337526,25,15,3.2,,"",0,0,0,,0,0,,,,,,,,,19.6400,16.8900,"01/04/2021","31/12/2022"
"40456-1","Brick Sketches","Disney",2021,"Mickey Mouse",,118,14.99,16.99,19.99,16.99,5702016910896,673419338059,14.1,19.1,7.1,,"",0,0,0,,0,0,,,,,,,,,11.8100,,"01/03/2021","31/12/2022"
"40457-1","Brick Sketches","Disney",2021,"Minnie Mouse",,140,14.99,16.99,19.99,16.99,5702016910902,673419338066,14.1,19.1,7.1,,"",0,0,0,,0,0,,,,,,,,,14.0700,,"01/03/2021","31/12/2022"
"40458-1","Promotional","LEGO House",2021,"LEGO House Chef",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.5100,,"",""
"40460-1","Creator","Botanical Collection",2021,"Roses",,120,11.99,12.99,16.99,12.99,5702017228402,673419337977,18.8,14,4.5,0.144,"",0,0,0,,0,0,,,,,,,,,15.8800,14.6100,"01/01/2021","31/07/2022"
"40461-1","Creator","Botanical Collection",2021,"Tulips",,111,8.99,9.99,12.99,9.99,5702017228327,673419338165,14,15.6,4.5,0.111,"",0,0,0,,0,0,,,,,,,,,11.7000,7.4100,"01/01/2021","31/07/2022"
"40462-1","Seasonal","Valentine's Day",2021,"Valentine's Brown Bear",,245,13.49,14.99,19.99,14.99,5702016910827,,19,14,6.8,0.25,"",0,0,0,,0,0,,,,,,,,,15.9200,15.0000,"01/01/2021","31/12/2022"
"40463-1","Seasonal","Easter",2021,"Easter Bunny",,293,13.49,14.99,19.99,14.99,5702016910834,,19.1,14.1,7.1,0.286,"",0,0,0,,0,0,,,,,,,,,22.0700,10.0000,"01/02/2021","31/12/2022"
"40464-1","Xtra","Accessories",2021,"Chinatown",,35,3.99,3.99,4.99,3.99,,673419338004,,,,0.024,"",0,0,0,,0,0,,,,,,,,,4.8200,,"",""
"40465-1","Xtra","Accessories",2021,"Food",,36,3.99,3.99,4.99,3.99,,673419337892,,,,0.017,"",0,0,0,,0,0,,,,,,,,,6.0800,2.9900,"01/01/2021","31/12/2021"
"40466-1","BrickHeadz","Seasonal",2021,"Chinese New Year Pandas",,249,17.99,19.99,24.99,19.99,5702016910704,673419337908,19,14,7,0.267,"",0,0,0,,0,0,,,,,,,,,18.4100,14.2800,"01/01/2021","31/12/2022"
"40468-1","Creator","Miscellaneous",2021,"Yellow Taxi",,124,8.99,9.99,12.99,9.99,5702016940961,673419342438,15.6,14,6,0.158,"",0,0,0,,0,0,,,,,,,,,13.2400,6.0300,"01/01/2021","31/12/2024"
"40469-1","Creator","Miscellaneous",2021,"Tuk Tuk",,155,8.99,9.99,12.99,9.99,5702016941203,673419342544,15.6,14,6,0.162,"",0,0,0,,0,0,,,,,,,,,12.2400,8.2600,"01/01/2021","31/12/2023"
"40472-1","Monkie Kid","Miscellaneous",2021,"Monkie Kid's RC Race",3,57,11.99,12.99,16.99,12.99,,673419337540,25,15,3.2,,"",0,0,0,,0,0,,,,,,,,,15.1000,7.5000,"01/03/2021","31/12/2021"
"40473-1","Promotional","LEGOLAND",2021,"LEGOLAND® Water Park",5,360,,,,,,673419337434,26.2,19.1,9.1,,"",0,0,0,,0,0,,,,,,,,,57.7500,36.2800,"01/04/2021","31/12/2021"
"40476-1","BrickHeadz","Disney",2021,"Daisy Duck",,110,9.99,9.99,12.99,9.99,5702016961379,673419344098,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,14.4000,6.7800,"01/06/2021","31/12/2023"
"40477-1","BrickHeadz","Disney",2021,"Scrooge McDuck, Huey, Dewey & Louie",,340,21.99,24.99,34.99,24.99,5702016961249,673419344708,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,30.6500,18.9800,"01/06/2021","31/12/2023"
"40478-1","Disney","Disney Parks",2021,"Mini Disney Castle",1,567,34.99,39.99,54.99,39.99,5702016995916,673419345798,19.1,26.2,9.1,0.553,"",0,0,0,,0,0,,,,,,,,,44.3100,30.0000,"01/10/2021","31/12/2024"
"40479-1","BrickHeadz","Pets",2021,"Dalmatians",,252,13.49,14.99,19.99,14.99,5702016988420,,15.5,14,6.9,0.245,"",0,0,0,,0,0,,,,,,,,,15.9400,11.1100,"01/06/2021","31/12/2021"
"40480-1","BrickHeadz","Pets",2021,"Ginger Tabby",,269,13.49,14.99,19.99,14.99,5702016988628,673419345750,15.7,14.1,7.1,0.248,"",0,0,0,,0,0,,,,,,,,,17.7200,18.0000,"01/08/2021","31/12/2022"
"40481-1","BrickHeadz","Pets",2021,"Cockatiel",,219,13.49,14.99,19.99,14.99,5702016988369,673419345767,15.7,14.1,7.1,0.25,"",0,0,0,,0,0,,,,,,,,,15.0800,9.9900,"01/08/2021","31/12/2021"
"40482-1","BrickHeadz","Pets",2021,"Hamster",,243,13.49,14.99,19.99,14.99,5702016988635,673419345330,15.7,14.1,7.1,0.245,"",0,0,0,,0,0,,,,,,,,,19.0300,16.0800,"01/08/2021","31/12/2021"
"40483-1","Star Wars","Promotional",2021,"Luke Skywalker's Lightsaber",,173,,,,,,,20.5,19.1,4.6,,"",0,0,0,,0,0,,,,,,,,,105.5000,71.3700,"26/11/2021","31/12/2021"
"40484-1","Seasonal","Christmas",2021,"Santa's Front Yard",1,317,,,,,5702016988062,,26,14,7.2,0.368,"",0,0,0,,0,0,,,,,,,,,17.3400,11.8900,"20/11/2021","31/12/2021"
"40485-1","Icons","Promotional",2021,"FC Barcelona Celebration",5,178,,,,,5702016988505,673419345392,14.1,26.2,6.1,,"",0,0,0,,0,0,,,,,,,,,40.2800,15.0000,"01/09/2021","31/12/2021"
"40486-1","Icons","Promotional",2021,"Mini Adidas Originals Superstar",1,92,,,,,5702016988680,673419345774,14.1,12.2,4.6,,"",0,0,0,,0,0,,,,,,,,,21.4500,11.9500,"01/07/2021","31/12/2021"
"40487-1","Ideas","Promotional",2021,"Sailboat Adventure",2,330,,,,,5702016988451,673419345576,19,26,6,0.466,"",0,0,0,,0,0,,,,,,,,,24.5300,25.0000,"01/08/2021","31/12/2021"
"40488-1","Creator","Promotional",2021,"Coffee Cart",2,149,,,,,5702017005898,,15.7,14,6,0.177,"",0,0,0,,0,0,,,,,,,,,16.1800,10.9700,"08/11/2021","31/12/2021"
"40489-1","Seasonal","Christmas",2021,"Mr. and Mrs. Claus' Living Room",,344,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"40490-1","BrickHeadz","Ninjago",2021,"NINJAGO 10",,406,25.99,29.99,39.99,29.99,5702017006079,673419346474,26.2,14.1,9.1,,"",0,0,0,,0,0,,,,,,,,,28.7800,36.7400,"01/06/2021","31/12/2021"
"40492-1","BrickHeadz","Seasonal",2021,"La Catrina",,141,9.99,9.99,12.99,9.99,5702017005911,673419345835,9.1,12.2,7.8,0.152,"",0,0,0,,0,0,,,,,,,,,16.1500,13.1600,"01/08/2021","31/12/2021"
"40493-1","Seasonal","Halloween",2021,"Spider & Haunted House Pack",,132,,,,,,673419345637,15.7,14,4.4,0.131,"",0,0,0,,0,0,,,,,,,,,20.5200,14.0000,"01/08/2021","31/12/2021"
"40494-1","Seasonal","Christmas",2021,"Polar Bear & Gift Pack",,142,8.99,9.99,12.99,9.99,,673419345644,15.7,14.1,4.5,0.143,"",0,0,0,,0,0,,,,,,,,,13.1500,,"01/09/2021","31/12/2021"
"40495-1","BrickHeadz","Wizarding World",2021,"Harry, Hermione, Ron & Hagrid",,466,21.99,24.99,34.99,24.99,5702016995985,673419345545,26.2,14.1,7.2,,"",0,0,0,,0,0,,,,,,,,,28.5600,20.0000,"01/06/2021","31/12/2023"
"40496-1","BrickHeadz","Wizarding World",2021,"Voldemort, Nagini & Bellatrix",,344,21.99,24.99,34.99,24.99,5702016996012,,26.2,14.1,7.2,,"",0,0,0,,0,0,,,,,,,,,29.5800,19.7500,"01/06/2021","31/12/2022"
"40497-1","Seasonal","Halloween",2021,"Halloween Owl",,228,13.49,14.99,19.99,14.99,5702016988611,673419344845,19,14,7.2,0.249,"",0,0,0,,0,0,,,,,,,,,15.0100,11.9600,"01/08/2021","31/12/2022"
"40498-1","Seasonal","Christmas",2021,"Christmas Penguin",,244,13.49,14.99,19.99,14.99,5702016985269,,19.1,14.1,7.1,0.261,"",0,0,0,,0,0,,,,,,,,,15.1300,5.0000,"01/09/2021","31/12/2022"
"40499-1","Seasonal","Christmas",2021,"Santa's Sleigh",1,343,39.99,39.99,54.99,39.99,5702016995992,673419345859,26.2,19.1,6.1,0.426,"",0,0,0,,0,0,,,,,,,,,43.8500,31.0100,"01/10/2021","31/12/2024"
"40500-1","Harry Potter","Accessories",2021,"Wizarding World Minifigure Accessory Set",4,33,13.49,14.99,19.99,14.99,,673419345804,25,15,3.2,,"",0,0,0,,0,0,,,,,,,,,21.9500,11.5100,"01/06/2021","31/12/2021"
"40502-1","Promotional","LEGO House",2021,"The Brick Moulding Machine",,1205,,,,,5702016910919,,38.2,26.2,11.8,,"",0,0,0,,0,0,,,,,,,,,336.4200,264.4200,"01/03/2021","31/12/2022"
"40511-1","Minions: The Rise of Gru","Miscellaneous",2021,"Kung Fu Training",4,54,13.49,14.99,19.99,14.99,,673419349925,25,15,3.2,,"",0,0,0,,0,0,,,,,,,,,16.3100,,"01/07/2021","31/12/2022"
"40513-1","Miscellaneous","VIP Add On Pack",2021,"Spooky VIP Add On Pack",6,119,,,,,5702017106632,,,,,0.063,"",0,0,0,,0,0,,,,,,,,,10.1100,,"",""
"40514-1","Miscellaneous","VIP Add On Pack",2021,"Winter Wonderland VIP Add On Pack",,139,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,15.0800,,"",""
"40516-1","Icons","Miscellaneous",2021,"Everyone is Awesome",11,346,30.99,34.99,44.99,34.99,5702017106991,673419351751,35.2,18.9,6.8,0.566,"",0,0,0,,0,0,,,,,,,,,32.9900,28.1200,"01/06/2021","31/12/2024"
"41439-1","Friends","Traffic",2021,"Cat Grooming Car",2,60,8.99,9.99,13.99,9.99,5702016911503,,14,12,6,0.119,"",0,0,0,,0,0,,,,,,,,,11.0900,5.7200,"01/01/2021","31/12/2022"
"41440-1","Friends","Heartlake City",2021,"Heartlake City Bakery",2,99,14.99,19.99,24.99,19.99,5702016913118,673419340496,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,18.6200,12.0000,"01/03/2021","31/12/2021"
"41441-1","Friends","Horseback Riding",2021,"Horse Training and Trailer",2,148,24.99,29.99,39.99,29.99,5702016916812,673419341837,35.4,19.1,5.9,,"",0,0,0,,0,0,,,,,,,,,13.5000,,"01/08/2021","31/12/2022"
"41442-1","Friends","Vet",2021,"Vet Clinic Rescue Buggy",2,100,8.99,9.99,13.99,9.99,5702016913712,673419340717,14.1,12.2,6.1,,"",0,0,0,,0,0,,,,,,,,,6.7700,5.0000,"01/03/2021","31/12/2021"
"41443-1","Friends","Traffic",2021,"Olivia's Electric Car",2,183,12.99,14.99,19.99,14.99,5702016914801,673419340649,26.2,14.1,7.2,,"",0,0,0,,0,0,,,,,,,,,13.8900,11.0000,"01/01/2021","31/12/2023"
"41444-1","Friends","Heartlake City",2021,"Heartlake City Organic Cafe",3,314,24.99,29.99,39.99,29.99,5702016914818,,35.4,19.1,7,,"",0,0,0,,0,0,,,,,,,,,17.7100,18.0000,"01/01/2021","31/12/2022"
"41445-1","Friends","Vet",2021,"Vet Clinic Ambulance",2,304,27.99,29.99,39.99,29.99,5702016914825,673419341585,35.4,19.1,7,,"",0,0,0,,0,0,,,,,,,,,32.1100,,"01/03/2021","31/12/2021"
"41446-1","Friends","Heartlake City",2021,"Heartlake City Vet Clinic",3,258,34.99,39.99,49.99,39.99,5702016916546,673419341745,37.2,26,4.7,0.566,"",0,0,0,,0,0,,,,,,,,,37.7300,,"01/03/2021","31/12/2021"
"41447-1","Friends","Park",2021,"Heartlake City Park",4,432,34.99,39.99,49.99,39.99,5702016971743,,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,28.5600,,"01/01/2021","31/12/2021"
"41448-1","Friends","Heartlake City",2021,"Heartlake City Movie Theatre",3,451,44.99,49.99,69.99,49.99,5702016917246,,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,26.2500,24.3700,"01/01/2021","31/12/2022"
"41449-1","Friends","Houses",2021,"Andrea's Family House",5,802,59.99,69.99,89.99,69.99,5702016916133,,54,28.2,9.1,,"",0,0,0,,0,0,,,,,,,,,64.6700,50.0000,"01/01/2021","31/12/2022"
"41450-1","Friends","Heartlake City",2021,"Heartlake City Shopping Mall",6,1032,89.99,99.99,139.99,99.99,5702016916140,673419341912,58.2,37.8,8.7,,"",0,0,0,,0,0,,,,,,,,,92.5800,59.5000,"01/03/2021","31/12/2022"
"41662-1","Friends","Play Cube",2021,"Olivia's Flamingo Cube",1,41,8.99,9.99,13.99,9.99,5702016915068,673419341301,15.7,21,5.2,,"",0,0,0,,0,0,,,,,,,,,7.3600,,"01/01/2021","31/12/2021"
"41663-1","Friends","Play Cube",2021,"Emma's Dalmatian Cube",1,41,8.99,9.99,13.99,9.99,5702016915570,673419341318,15.7,21,5.2,,"",0,0,0,,0,0,,,,,,,,,6.3200,,"01/01/2021","31/12/2021"
"41664-1","Friends","Play Cube",2021,"Mia's Pug Cube",1,40,8.99,9.99,13.99,9.99,5702016915587,673419341325,15.7,21,5.2,,"",0,0,0,,0,0,,,,,,,,,7.4400,,"01/01/2021","31/12/2021"
"41665-1","Friends","Play Cube",2021,"Stephanie's Cat Cube",1,46,8.99,9.99,13.99,9.99,5702016915464,,15.7,21,5.2,,"",0,0,0,,0,0,,,,,,,,,8.6000,5.0000,"01/01/2021","31/12/2021"
"41666-1","Friends","Play Cube",2021,"Andrea's Bunny Cube",1,45,8.99,9.99,13.99,9.99,5702016915693,,15.7,21,5.2,,"",0,0,0,,0,0,,,,,,,,,7.0500,,"01/01/2021","31/12/2021"
"41667-1","Friends","Play Cube",2021,"Olivia's Gaming Cube",1,64,8.99,9.99,13.99,9.99,5702016915723,,15.7,21,5.2,,"",0,0,0,,0,0,,,,,,,,,8.2200,,"01/06/2021","31/12/2021"
"41668-1","Friends","Play Cube",2021,"Emma's Fashion Cube",1,58,8.99,9.99,13.99,9.99,5702016915730,,15.7,21,5.2,,"",0,0,0,,0,0,,,,,,,,,8.2200,,"01/06/2021","31/12/2021"
"41669-1","Friends","play Cube",2021,"Mia's Soccer Cube",1,56,8.99,9.99,13.99,9.99,5702016915747,,15.7,21,5.2,,"",0,0,0,,0,0,,,,,,,,,8.2200,,"01/06/2021","31/12/2021"
"41670-1","Friends","Play Cube",2021,"Stephanie's Ballet Cube",1,60,8.99,9.99,13.99,9.99,5702016915754,,15.7,21,5.2,,"",0,0,0,,0,0,,,,,,,,,8.2900,,"01/06/2021","31/12/2021"
"41671-1","Friends","Play Cube",2021,"Andrea's Swimming Cube",1,59,8.99,9.99,13.99,9.99,5702016915761,,15.7,21,5.2,,"",0,0,0,,0,0,,,,,,,,,13.9900,,"01/06/2021","31/12/2021"
"41677-1","Friends","Forest",2021,"Forest Waterfall",2,93,8.99,9.99,13.99,9.99,5702016916515,673419342155,14.1,12.2,6.1,,"",0,0,0,,0,0,,,,,,,,,7.3900,,"01/06/2021","31/12/2023"
"41679-1","Friends","Forest",2021,"Forest House",3,326,24.99,29.99,39.99,29.99,5702016916034,673419341523,28.2,26.2,5.9,,"",0,0,0,,0,0,,,,,,,,,17.8100,20.0000,"01/06/2021","31/12/2022"
"41681-1","Friends","Forest",2021,"Forest Camper Van and Sailboat",3,487,44.99,49.99,69.99,49.99,5702016916157,673419342186,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,44.6400,7.8600,"01/06/2021","31/12/2022"
"41682-1","Friends","Heartlake City",2021,"Heartlake City School",3,605,59.99,59.99,79.99,69.99,5702016916317,673419341950,48,28.2,6.1,,"",0,0,0,,0,0,,,,,,,,,40.2000,36.5000,"01/06/2021","31/12/2022"
"41683-1","Friends","Forest",2021,"Forest Horseback Riding Centre",3,511,59.99,69.99,89.99,69.99,5702016916652,673419342063,54,28.2,5.9,,"",0,0,0,,0,0,,,,,,,,,59.8700,,"01/06/2021","31/12/2022"
"41684-1","Friends","Heartlake City",2021,"Heartlake City Grand Hotel",4,1308,89.99,99.99,139.99,99.99,5702016916669,,58.2,37.8,8.7,,"",0,0,0,,0,0,,,,,,,,,97.4700,,"01/06/2021","31/12/2022"
"41685-1","Friends","Amusement Park",2021,"Magical Funfair Roller Coaster",4,974,89.99,99.99,139.99,99.99,5702016916676,673419342087,48,37.8,9.4,,"",0,0,0,,0,0,,,,,,,,,64.8400,50.0000,"01/06/2021","31/12/2022"
"41686-1","Friends","Amusement Park",2021,"Magical Acrobatics",2,223,17.99,19.99,24.99,19.99,5702016916058,673419341868,26.2,19.1,4.6,,"",0,0,0,,0,0,,,,,,,,,15.9300,15.0000,"01/06/2021","31/12/2022"
"41687-1","Friends","Amusement Park",2021,"Magical Funfair Stalls",3,361,24.99,29.99,39.99,29.99,5702016916102,673419341875,28.2,26.2,5.9,,"",0,0,0,,0,0,,,,,,,,,23.5000,,"01/06/2021","31/12/2022"
"41688-1","Friends","Amusement Park",2021,"Magical Caravan",2,348,44.99,39.99,49.99,49.99,5702016916119,673419341882,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,44.9800,,"01/06/2021","31/12/2022"
"41689-1","Friends","Amusement Park",2021,"Magical Ferris Wheel and Slide",3,545,54.99,59.99,79.99,59.99,5702016943511,673419347020,48,28.2,7.4,,"",0,0,0,,0,0,,,,,,,,,31.2100,30.9800,"01/06/2021","31/12/2022"
"41690-1","Friends","Seasonal",2021,"Friends Advent Calendar",5,370,19.99,29.99,39.99,24.99,5702016916126,,38.2,26.2,7.1,,"",0,0,0,,0,0,,,,,,,,,24.8400,,"01/09/2021","31/12/2021"
"41691-1","Friends","Heartlake City",2021,"Doggy Day Care",2,221,17.99,19.99,24.99,19.99,5702016971750,,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,10.6100,12.7400,"01/01/2021","31/12/2022"
"41692-1","Friends","Vet",2021,"Vet Clinic Rescue Helicopter",2,249,17.99,19.99,24.99,19.99,5702016971767,,26.2,19.1,6.1,,"",0,0,0,,0,0,,,,,,,,,17.8000,,"01/01/2021","31/12/2021"
"41693-1","Friends","Beach",2021,"Surfer Beachfront",4,685,59.99,69.99,89.99,69.99,5702016973570,,54,28.2,5.9,,"",0,0,0,,0,0,,,,,,,,,10.0000,40.0000,"01/06/2021","31/12/2022"
"41909-1","Dots","Bracelets",2021,"Mermaid Vibes Bracelets",,34,5.99,5.99,6.99,6.99,5702016667554,673419321815,9.3,24.5,0.7,0.02,"",0,0,0,,0,0,,,,,,,,,4.4200,,"",""
"41910-1","Dots","Bracelets",2021,"Ice Cream Besties Bracelets",,34,5.99,5.99,6.99,6.99,5702016667561,673419321822,9.3,24.5,0.7,0.02,"",0,0,0,,0,0,,,,,,,,,8.4500,,"",""
"41918-1","Dots","Bracelets",2021,"Adventure Bracelets",,34,5.99,5.99,6.99,6.99,5702016668612,673419322409,9.3,24.5,0.7,0.02,"",0,0,0,,0,0,,,,,,,,,7.8900,,"",""
"41921-1","Dots","Extra Dots",2021,"Extra DOTS - Series 3",,107,3.99,3.99,4.99,3.99,5702016914597,673419341066,14,9.5,1,0.015,"",0,0,0,,0,0,,,,,,,,,2.3700,,"",""
"41922-1","Dots","Bracelets",2021,"Cool Cactus Bracelet",,33,5.99,4.99,6.99,6.99,5702016915174,673419341370,,,,,"",0,0,0,,0,0,,,,,,,,,3.2400,,"",""
"41923-1","Dots","Bracelets",2021,"Monster Bracelets",,34,5.99,5.99,6.99,6.99,5702016914832,673419341363,,,,,"",0,0,0,,0,0,,,,,,,,,3.0500,,"",""
"41924-1","Dots","Accessories",2021,"Secret Holder",,451,17.99,19.99,24.99,19.99,5702016914849,,22.3,22.3,5,,"",0,0,0,,0,0,,,,,,,,,21.6800,,"01/01/2021","31/12/2021"
"41925-1","Dots","Accessories",2021,"Secret Boxes",,273,12.99,14.99,19.99,14.99,5702016914856,,22.3,22.3,5,,"",0,0,0,,0,0,,,,,,,,,12.0000,,"01/01/2021","31/12/2021"
"41926-1","Dots","Miscellaneous",2021,"Creative Party Kit",,622,21.99,24.99,29.99,24.99,5702016914863,,22.2,26.2,7.6,,"",0,0,0,,0,0,,,,,,,,,26.7000,4.6600,"01/01/2021","31/12/2022"
"41927-1","Dots","Bag Tag",2021,"Bag Tag Dog",,84,5.99,6.99,8.99,6.99,5702016915020,673419341264,7.8,11.3,5.2,,"",0,0,0,,0,0,,,,,,,,,5.3800,,"01/03/2021","31/12/2021"
"41928-1","Dots","Bag Tag",2021,"Bag Tag Narwhal",,85,5.99,6.99,8.99,6.99,5702016915037,673419341271,7.8,11.3,5.2,,"",0,0,0,,0,0,,,,,,,,,9.0700,,"01/03/2021","31/12/2021"
"41929-1","Dots","Bag Tag",2021,"Bag Tag Leopard",,84,5.99,6.99,8.99,6.99,5702016915044,673419341288,7.8,11.3,5.2,,"",0,0,0,,0,0,,,,,,,,,6.9000,,"01/03/2021","31/12/2021"
"41930-1","Dots","Bag Tag",2021,"Bag Tag Panda",,84,5.99,6.99,8.99,6.99,5702016915051,,7.8,11.3,5.2,,"",0,0,0,,0,0,,,,,,,,,10.5200,,"01/03/2021","31/12/2021"
"41931-1","Dots","Extra Dots",2021,"Extra DOTS - Series 4",,105,3.99,3.99,4.99,3.99,5702016915266,673419341417,14,9.5,1,0.02,"",0,0,0,,0,0,,,,,,,,,2.2900,,"",""
"41932-1","Dots","Extra Dots",2021,"Extra DOTS - Series 5",,120,3.99,3.99,4.99,3.99,5702016915877,673419341424,,,,0.016,"",0,0,0,,0,0,,,,,,,,,2.8300,,"",""
"41933-1","Dots","Bracelets",2021,"Music Bracelet",,33,5.99,4.99,6.99,6.99,5702016915884,673419341431,,,,,"",0,0,0,,0,0,,,,,,,,,4.2900,,"",""
"41934-1","Dots","Bracelets",2021,"Starlight Bracelets",,34,5.99,5.99,6.99,6.99,5702016915891,673419341448,,,,,"",0,0,0,,0,0,,,,,,,,,3.7600,,"",""
"41935-1","Dots","Lots of Dots",2021,"Lots of DOTS",,1040,17.99,19.99,24.99,19.99,5702016915839,,26.2,14.1,4.8,,"",0,0,0,,0,0,,,,,,,,,17.0200,,"01/06/2021","31/12/2022"
"41936-1","Dots","Accessories",2021,"Pencil Holder",,321,17.99,19.99,24.99,19.99,5702016915846,673419341479,22.3,22.3,5,0.327,"",0,0,0,,0,0,,,,,,,,,15.8000,,"01/06/2021","31/12/2021"
"41937-1","Dots","Accessories",2021,"Multi Pack - Summer Vibes",,441,24.99,29.99,39.99,29.99,5702016915853,673419341486,27.3,22.3,5.2,,"",0,0,0,,0,0,,,,,,,,,17.0900,,"01/06/2021","30/11/2021"
"41938-1","Dots","Miscellaneous",2021,"Creative Designer Box",,849,34.99,39.99,49.99,39.99,5702016915860,673419341493,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,46.1900,,"01/06/2021","31/12/2022"
"41939-1","Dots","Bag Tag",2021,"Bag Tag Dragon",,82,5.99,6.99,8.99,6.99,5702016915341,,7.8,11.3,5.2,,"",0,0,0,,0,0,,,,,,,,,5.3100,4.0000,"01/08/2021","31/12/2021"
"41940-1","Dots","Bag Tag",2021,"Bag Tag Unicorn",,80,5.99,6.99,8.99,6.99,5702016915358,,7.8,11.3,5.2,,"",0,0,0,,0,0,,,,,,,,,4.2600,,"01/08/2021","31/12/2021"
"42116-1","Technic","",2021,"Skid Steer Loader",,140,8.99,9.99,13.99,9.99,5702016889215,,15.7,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,10.1100,6.4500,"01/01/2021","31/12/2022"
