Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"604-1","Town","Classic",1978,"Shell Service Car",1,28,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,87.4100,6.6100,"",""
"605-1","Town","Classic",1978,"Street Crew",1,18,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,90.1500,10.1100,"",""
"606-1","Town","Classic",1978,"Ambulance",1,30,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,226.5200,2.7500,"",""
"620-1","Town","Classic",1978,"Fire Truck",1,37,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,164.8100,17.9900,"",""
"621-1","Town","Classic",1978,"Police Car",1,39,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,12.2400,"",""
"622-1","Town","Classic",1978,"Tipper Truck",,45,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,183.2300,3.4700,"",""
"623-1","Town","Classic",1978,"Red Cross Car",1,38,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,135.1100,18.0900,"",""
"625-1","Town","Classic",1978,"Tractor Digger",1,31,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,167.1100,5.5500,"",""
"626-2","Town","Classic",1978,"Red Cross Helicopter",,37,,5.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,6.4400,"",""
"628-2","LEGOLAND","",1978,"Police Helicopter",,39,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"640-2","Town","Classic",1978,"Fire Truck and Trailer",1,45,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,21.2600,"",""
"641-1","Town","Classic",1978,"Excavator",1,41,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,7.5900,"",""
"642-1","Town","Classic",1978,"Tow Truck and Car",,44,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,299.9900,7.2400,"",""
"643-1","Town","Classic",1978,"Flatbed Truck",2,39,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,602.2800,19.1400,"",""
"644-2","Town","Classic",1978,"Police Mobile Patrol",1,64,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,215.6700,4.0800,"",""
"670-1","Town","Classic",1978,"Mobile Crane",1,55,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,18.0000,"",""
"671-1","Town","Classic",1978,"Shell Petrol Tanker",1,77,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,455.6700,16.9300,"",""
"672-1","Town","Classic",1978,"Fire Engine and Trailer",1,70,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,6.9500,"",""
"673-1","Town","Classic",1978,"Rally Car and Motorbike",2,65,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,150.0000,21.8100,"",""
"674-1","Town","Classic",1978,"Forklift and Truck",1,55,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,30.0000,"",""
"709-1","Town","",1978,"Police Boat",1,53,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,80.0000,40.0000,"",""
"745-1","Basic","Supplementaries",1978,"Baseplate, Green",,1,,4.25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,29.9900,10.0000,"",""
"746-1","Basic","Supplementaries",1978,"Baseplates, Green and Yellow",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.3900,,"",""
"747-1","Basic","Supplementaries",1978,"Baseplates, Red and Blue",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.3900,,"",""
"775-1","LEGOLAND","",1978,"Fire Fighter",,133,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,79.0000,149.9900,"",""
"854-1","Technic","",1978,"Go-Kart",,206,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,143.6000,27.0400,"",""
"855-1","Technic","",1978,"Mobile Crane",,512,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,527.1100,79.9400,"",""
"872-1","Technic","Supplementary",1978,"Two Gear Blocks",,77,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,49.9900,22.2000,"",""
"948-1","Technic","",1978,"Go-Kart",,206,,22,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,349.9900,50.5000,"",""
"952-1","Technic","",1978,"Farm Tractor",,316,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,103.1300,"",""
"954-1","Technic","",1978,"Sky Copter",,365,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,50.0000,"",""
"956-1","Technic","",1978,"Auto Chassis",,599,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,170.0000,"",""
"960-1","Technic","Supplementary",1978,"Power Pack",,22,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,26.5900,"",""
"961-1","Technic","Supplementary",1978,"Parts Pack",,78,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,18.3700,"",""
"970-1","Basic","Supplementaries",1978,"Lighting Bricks",,17,,8.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,60.0000,11.8100,"",""
"1117-1","Service Packs","Technic",1978,"Axles and Bushes",,24,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,9.0800,,"",""
"1175-1","Service Packs","Technic",1978,"4.5V Motor",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,10.4400,9.1400,"",""
"1176-1","Service Packs","Technic",1978,"Gear racks and turntables",,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,7.0000,,"",""
"1555-2","LEGOLAND","Town",1978,"Sterling Airways Aircraft",,44,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,5.8900,"",""
"1589-1","Town","Special",1978,"Town Square",5,458,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,297.3200,"",""
"1610-2","LEGOLAND","",1978,"Airliner",,23,,2,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,7.2100,"",""
"1611-2","LEGOLAND","",1978,"Aeroplane",,64,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,43.8000,"",""
"1620-2","Town","Special",1978,"Chocolate Factory",3,236,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,103.5600,"",""
"7000-2","Gear","Bags",1978,"Educational Suitcase",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""







