Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,,,,,,,,,Value new (USD),Value used (USD),Launch date,Exit date
"31054-1","Creator","3 in 1",2017,"Blue Express ",,71,4.99,4.99,6.99,4.99,5702015867498,673419266048,12.192,9.0932,4.699,0.08164656,"",0,0,0,,0,0,,,,,,,,,13.6600,4.3100,"01/01/2017","31/12/2017"
"31055-1","Creator","3 in 1",2017,"Red Racer",,72,4.99,4.99,6.99,4.99,,673419266451,12.192,9.0932,4.699,0.07711064,"",0,0,0,,0,0,,,,,,,,,7.0800,1.9900,"01/01/2017","31/12/2017"
"31056-1","Creator","3 in 1",2017,"Green Cruiser",,122,9.99,9.99,12.99,9.99,5702015867511,673419266468,19.1008,14.097,4.5974,0.2041164,"",0,0,0,,0,0,,,,,,,,,10.5900,7.6200,"",""
"31057-1","Creator","3 in 1",2017,"Air Blazer",,102,9.99,9.99,12.99,9.99,5702015867528,673419266475,19.1008,14.097,4.5974,0.1814368,"",0,0,0,,0,0,,,,,,,,,12.1500,4.6300,"",""
"31058-1","Creator","3 in 1",2017,"Mighty Dinosaurs",,174,12.99,14.99,17.99,14.99,5702015867535,673419266482,26.2128,14.097,4.8006,0.2358678,"",0,0,0,,0,0,,,,,,,,,10.6100,6.7000,"",""
"31059-1","Creator","3 in 1",2017,"Sunset Street Bike",,194,17.99,19.99,24.99,19.99,,673419266499,26.2128,19.1008,6.096,0.3674095,"",0,0,0,,0,0,,,,,,,,,15.0000,17.2500,"",""
"31060-1","Creator","3 in 1",2017,"Airshow Aces",,246,17.99,19.99,24.99,19.99,5702015867559,673419266505,26.2128,19.1008,4.5974,0.3583377,"",0,0,0,,0,0,,,,,,,,,17.6800,12.5000,"",""
"31062-1","Creator","3 in 1",2017,"Robo Explorer",,205,17.99,19.99,24.99,17.99,,673419266512,26.2128,19.1008,4.5974,0.3175144,"",0,0,0,,0,0,,,,,,,,,21.4400,9.2000,"01/01/2017","31/12/2018"
"31063-1","Creator","3 in 1",2017,"Beachside Vacation",2,275,19.99,29.99,39.99,26.99,,673419266529,35.4076,19.1008,5.8928,0.5805978,"",0,0,0,,0,0,,,,,,,,,28.9300,21.5600,"01/01/2017","31/12/2017"
"31064-1","Creator","3 in 1",2017,"Island Adventures",1,359,19.99,34.99,44.99,29.99,,673419266536,35.4076,19.1008,7.0104,0.621421,"",0,0,0,,0,0,,,,,,,,,37.4000,26.5400,"01/01/2017","31/12/2017"
"31065-1","Creator","3 in 1",2017,"Park Street Townhouse",2,566,44.99,49.99,64.99,49.99,,673419266543,48.006,28.194,6.096,1.075013,"",0,0,0,,0,0,,,,,,,,,73.7900,43.9200,"01/01/2017","31/12/2017"
"31066-1","Creator","3 in 1",2017,"Space Shuttle Explorer",1,285,24.99,29.99,44.99,29.99,,673419266550,35.4076,19.1008,5.8928,0.5533822,"",0,0,0,,0,0,,,,,,,,,35.9000,13.1100,"01/06/2017","31/12/2018"
"31067-1","Creator","3 in 1",2017,"Modular Poolside Holiday",2,356,19.99,29.99,39.99,24.99,5702015867917,673419266567,35.4076,19.1008,7.0104,0.5896696,"",0,0,0,,0,0,,,,,,,,,35.9800,27.5100,"01/06/2017","31/07/2018"
"31068-1","Creator","3 in 1",2017,"Modular Modern Home",2,386,27.99,29.99,49.99,34.99,,673419266574,38.2016,26.2128,5.6388,0.739355,"",0,0,0,,0,0,,,,,,,,,41.5100,30.0000,"01/06/2017","31/12/2018"
"31069-1","Creator","3 in 1",2017,"Modular Family Villa",3,728,44.99,69.99,89.99,59.99,,673419266581,48.006,28.194,7.3914,1.442423,"",0,0,0,,0,0,,,,,,,,,76.3800,69.9900,"01/06/2017","31/12/2018"
"31070-1","Creator","3 in 1",2017,"Turbo Track Racer",,664,54.99,59.99,74.99,49.99,,673419266598,48.006,28.194,6.096,1.147588,"",0,0,0,,0,0,,,,,,,,,66.9700,34.9900,"01/06/2017","31/12/2018"
"40170-1","City","Miscellaneous",2017,"Build My City Accessory Set",,100,7.99,9.99,11.99,9.99,5702015868372,,16.5,12,4.5,,"",0,0,0,,0,0,,,,,,,,,17.7600,9.6600,"01/08/2017","31/12/2018"
"40171-1","Friends","Miscellaneous",2017,"Hedgehog Storage",,249,10.99,12.99,15.99,12.99,5702015868389,,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,21.8800,11.0000,"01/01/2017","31/12/2018"
"40172-1","Miscellaneous","Accessories",2017,"Brick Calendar",1,278,15.99,19.99,24.99,19.99,5702015868396,,26.4,14,9,0.452,"",0,0,0,,0,0,,,,,,,,,,,"01/01/2017","31/12/2020"
"40173-1","Miscellaneous","Photo frames",2017,"Picture Frame",,268,13.99,16.99,21.99,16.99,5702015868402,,26.2,19.1,7.2,,"",0,0,0,,0,0,,,,,,,,,,,"01/06/2017","31/12/2019"
"40174-1","Miscellaneous","Games",2017,"LEGO Chess",,1450,54.99,64.99,79.99,64.99,5702015868419,673419266338,54,28.2,9.1,,"",0,0,0,,0,0,,,,,,,,,61.5100,45.1900,"01/01/2017","31/12/2023"
"40175-1","City","Police",2017,"City Police Mission Pack",1,48,,,,,5702015923323,,17,17,1.4,,"",0,0,0,,0,0,,,,,,,,,4.4000,3.8300,"01/01/2017","31/12/2017"
"40176-1","Star Wars","Rogue One",2017,"Scarif Stormtrooper",1,25,,,,,,673419276368,14,14,0.9,,"",0,0,0,,0,0,,,,,,,,,24.9900,20.4600,"01/07/2017","31/12/2017"
"40177-1","City","Jungle",2017,"City Jungle Explorer Kit",1,40,,,,,5702015997676,,20,20,2,0.063,"",0,0,0,,0,0,,,,,,,,,13.0600,14.1900,"01/07/2017","31/12/2017"
"40178-1","Promotional","LEGO brand stores",2017,"Iconic VIP Set",2,205,,,,,5702015997683,,23,23,3,,"",0,0,0,,0,0,,,,,,,,,14.4200,10.6100,"01/07/2017","31/12/2017"
"40234-1","Seasonal","Chinese Traditional Festival",2017,"Year of the Rooster",,157,9.99,,,,5702015617413,,13.5,12.3,4.4,0.158,"",0,0,0,,0,0,,,,,,,,,45.3400,35.0000,"",""
"40236-1","Seasonal","Valentine's Day",2017,"Romantic Valentine Picnic",2,126,8.49,9.99,11.99,9.99,5702015866996,,15.7,14.1,4.5,,"",0,0,0,,0,0,,,,,,,,,15.2600,13.4400,"01/01/2017","31/12/2018"
"40237-1","Seasonal","Easter",2017,"Easter Egg Hunt",2,145,8.49,9.99,11.99,9.99,5702015867009,,15.7,14.1,6.1,,"",0,0,0,,0,0,,,,,,,,,12.2400,11.2200,"01/02/2017","31/12/2018"
"40239-1","Promotional","Monthly Mini Model Build",2017,"Narwhal",,45,,,,,5702015867016,673419265867,20,17,0.8,,"",0,0,0,,0,0,,,,,,,,,7.2800,4.4700,"01/01/2017","31/12/2017"
"40240-1","Promotional","Monthly Mini Model Build",2017,"Raccoon",,47,,,,,5702015867023,673419265874,17,17,0.7,,"",0,0,0,,0,0,,,,,,,,,7.2800,4.7600,"01/02/2017","31/12/2017"
"40241-1","Promotional","Monthly Mini Model Build",2017,"Platypus",,36,,,,,5702015867030,,17,17,0.7,,"",0,0,0,,0,0,,,,,,,,,4.6600,2.5000,"01/03/2017","31/12/2017"
"40242-1","Promotional","Monthly Mini Model Build",2017,"Baby Chick",,54,,,,,5702015867047,673419265898,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,4.8400,3.0000,"01/04/2017","31/12/2017"
"40243-1","Promotional","Monthly Mini Model Build",2017,"Race Car",,52,,,,,5702015867054,673419265904,17,17,1,,"",0,0,0,,0,0,,,,,,,,,4.7500,0.9300,"01/05/2017","31/12/2017"
"40244-1","Promotional","Monthly Mini Model Build",2017,"Dragonfly",,37,,,,,5702015867375,,17,17,0.8,,"",0,0,0,,0,0,,,,,,,,,6.8500,3.0000,"01/06/2017","31/12/2017"
"40245-1","Promotional","Monthly Mini Model Build",2017,"Octopus",,49,,,,,5702015867382,,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,5.8500,4.6000,"01/07/2017","31/12/2017"
"40246-1","Promotional","Monthly Mini Model Build",2017,"Tropical Fish",,32,,,,,5702015867399,673419265935,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,6.4500,3.2800,"01/08/2017","31/12/2017"
"40247-1","Promotional","Monthly Mini Model Build",2017,"Dinosaur",,43,,,,,5702015867405,,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,4.3300,,"01/09/2017","31/12/2017"
"40248-1","Promotional","Monthly Mini Model Build",2017,"Robot",,54,,,,,5702015867412,,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,5.6000,4.4800,"01/10/2017","31/12/2017"
"40249-1","Promotional","Monthly Mini Model Build",2017,"St. Bernard Dog",,45,,,,,5702015867429,673419265973,17,17,0.9,,"",0,0,0,,0,0,,,,,,,,,9.1200,4.4800,"01/11/2017","31/12/2017"
"40250-1","Promotional","Monthly Mini Model Build",2017,"Train",,56,,,,,5702015867436,673419265980,20,17,1.5,,"",0,0,0,,0,0,,,,,,,,,4.2800,6.5000,"01/12/2017","31/12/2017"
"40251-1","Creator","Promotional",2017,"Mini Piggy Bank",,248,11.99,,,14.99,5702015867450,673419266000,26.2,14,6,,"",0,0,0,,0,0,,,,,,,,,17.4100,12.2300,"01/06/2017","31/12/2017"
"40252-1","Creator","Promotional",2017,"Mini Volkswagen Beetle",,141,,,,,5702015867443,,19,14,4.5,0.151,"",0,0,0,,0,0,,,,,,,,,26.1200,13.8500,"01/01/2017","31/12/2017"
"40253-1","Seasonal","Christmas",2017,"Christmas Build-Up",,254,9.99,,,9.99,5702015867467,,26,14,4.7,,"",0,0,0,,0,0,,,,,,,,,10.9500,6.2100,"01/10/2017","31/12/2017"
"40254-1","Seasonal","Christmas",2017,"Nutcracker",,230,8.49,,,9.99,5702015867474,,14.1,19.1,6.1,0.214,"",0,0,0,,0,0,,,,,,,,,40.4900,25.1600,"01/10/2017","31/12/2017"
"40256-1","Promotional","",2017,"Create The World",2,103,8,,,,5702015922074,,19,14,4.5,,"",0,0,0,,0,0,,,,,,,,,14.9200,,"22/05/2017","31/12/2017"
"40260-1","Seasonal","Halloween",2017,"Halloween Haunt",2,145,8.49,9.99,11.99,9.99,5702015868457,,15.7,14,4.4,,"",0,0,0,,0,0,,,,,,,,,31.4500,16.9600,"01/09/2017","31/12/2018"
"40261-1","Seasonal","Thanksgiving",2017,"Thanksgiving Harvest",2,133,8.49,9.99,11.99,9.99,5702015868464,,15.7,14,6,,"",0,0,0,,0,0,,,,,,,,,17.6100,14.8600,"01/10/2017","31/12/2017"
"40262-1","Seasonal","Christmas",2017,"Christmas Train Ride",3,169,8.49,9.99,11.99,9.99,5702015868471,,15.7,14,6,,"",0,0,0,,0,0,,,,,,,,,15.8700,11.4100,"01/10/2017","31/12/2018"
"40263-1","Seasonal","Christmas",2017,"Christmas Town Square",3,179,8.49,9.99,11.99,9.99,5702015868488,,15.7,14,6,,"",0,0,0,,0,0,,,,,,,,,27.2400,23.2700,"01/10/2017","31/12/2017"
"40264-1","Friends","Miscellaneous",2017,"Build My Heartlake City Accessory Set",,121,7.99,9.99,11.99,9.99,5702015877756,673419268462,16.5,12.2,4.6,,"",0,0,0,,0,0,,,,,,,,,7.1800,2.7400,"01/08/2017","31/12/2018"
"40265-1","Friends","Miscellaneous",2017,"Tic-Tac-Toe",,58,,,,,,673419269193,17,17,1.3,,"",0,0,0,,0,0,,,,,,,,,7.4200,3.1900,"01/01/2017","31/12/2017"
"40266-1","Friends","Accessories",2017,"Mini Keepsake Box",,105,,5.99,7.99,,,673419269186,14.1,12.2,6.1,,"",0,0,0,,0,0,,,,,,,,,5.0000,,"01/01/2017","31/12/2017"
"40267-1","Duplo","",2017,"Find A Pair Pack",1,5,,,,,5702015868440,673419668642,,,,,"",0,0,0,,0,0,,,,,,,,,1.3200,,"",""
"40268-1","Star Wars","Rogue One",2017,"R3-M2",1,21,,,,,5702015879026,673419269179,14,14,0.9,,"",0,0,0,,0,0,,,,,,,,,9.4300,6.3700,"01/01/2017","31/12/2017"
"40269-1","Duplo","",2017,"Photo frame",1,7,,5.99,7.99,,5702015997089,673419276351,23,23,3,,"",0,0,0,,0,0,,,,,,,,,3.9300,,"01/07/2017","31/12/2017"
"40295-1","Promotional","LEGO House",2017,"LEGO House Chef",1,6,,,,,5702016074734,,,,,,"",0,0,0,,0,0,,,,,,,,,14.0700,11.0000,"",""
"40296-1","Promotional","LEGO House",2017,"LEGO House Build Your Meal Brick Bag",,19,,,,,5702016074741,,,,,,"",0,0,0,,0,0,,,,,,,,,5.0000,2.1000,"",""
"40297-1","Promotional","LEGO House",2017,"LEGO House 6 DUPLO Bricks",,6,,,,,5702016074758,,,,,,"",0,0,0,,0,0,,,,,,,,,5.9100,,"",""
"40308-1","Promotional","LEGO brand stores",2017,"Lester",1,5,5.99,,,,5702016160307,,,,,,"",0,0,0,,0,0,,,,,,,,,9.4900,5.7300,"",""
"41143-1","Disney","Palace Pets",2017,"Berry's Kitchen",,61,4.99,5.99,7.99,6.99,5702015866989,673419264037,12.192,9.0932,4.699,0.07711064,"",0,0,0,,0,0,,,,,,,,,10.0400,4.9900,"01/01/2017","31/12/2017"
"41144-1","Disney","Palace Pets",2017,"Petite's Royal Stable",,75,8.99,9.99,12.99,9.99,5702015867313,673419265744,14.097,12.192,6.096,0.1088621,"",0,0,0,,0,0,,,,,,,,,8.0000,5.1500,"01/01/2017","31/12/2017"
"41145-1","Disney","The Little Mermaid",2017,"Ariel and the Magical Spell",2,222,24.99,29.99,39.99,29.99,,673419266055,26.2128,19.1008,7.2136,0.4989512,"",0,0,0,,0,0,,,,,,,,,82.0700,34.8300,"01/06/2017","31/12/2018"
"41146-1","Disney","Cinderella",2017,"Cinderella's Enchanted Evening",2,350,39.99,39.99,49.99,39.99,5702015867337,673419266062,28.194,26.2128,5.8928,0.5261667,"",0,0,0,,0,0,,,,,,,,,44.1700,30.5900,"01/06/2017","31/12/2018"
"41147-1","Disney","Frozen",2017,"Anna's Snow Adventure",1,153,19.99,19.99,24.99,19.99,,673419266079,20.4978,19.1008,6.096,0.2585474,"",0,0,0,,0,0,,,,,,,,,29.2800,17.8800,"01/01/2017","31/12/2017"
"41148-1","Disney","Frozen",2017,"Elsa's Magical Ice Palace",7,701,64.99,79.99,99.99,69.99,,673419266086,35.4076,37.7952,7.0612,1.310881,"",0,0,0,,0,0,,,,,,,,,68.8200,60.8200,"01/01/2017","31/12/2018"
"41149-1","Disney","Moana",2017,"Moana's Island Adventure",1,205,24.99,24.99,29.99,29.99,5702015867368,673419266093,26.2128,19.1008,6.096,0.3583377,"",0,0,0,,0,0,,,,,,,,,41.2000,19.8300,"",""
"41150-1","Disney","Moana",2017,"Moana's Ocean Voyage",2,307,39.99,39.99,49.99,39.99,5702015867672,673419266109,28.194,26.2128,5.8928,0.5261667,"",0,0,0,,0,0,,,,,,,,,73.8400,42.4100,"",""
"41181-1","Elves","",2017,"Naida's Gondola & the Goblin Thief",2,67,8.99,9.99,12.99,9.99,5702015865913,673419264839,15.6972,14.097,4.4958,0.1088621,"",0,0,0,,0,0,,,,,,,,,18.3100,22.0000,"01/03/2017","31/12/2017"
"41182-1","Elves","",2017,"The Capture of Sophie Jones",2,226,17.99,19.99,24.99,19.99,5702015865920,673419264822,26.2128,19.1008,4.5974,0.3356581,"",0,0,0,,0,0,,,,,,,,,22.7400,17.8100,"01/03/2017","31/12/2017"
"41183-1","Elves","",2017,"The Goblin King's Evil Dragon",2,339,24.99,29.99,39.99,29.99,5702015865937,673419264846,35.4076,19.1008,5.8928,0.4354483,"",0,0,0,,0,0,,,,,,,,,68.1600,36.8200,"01/03/2017","31/12/2018"
"41184-1","Elves","",2017,"Aira's Airship & the Amulet Chase",3,343,39.99,39.99,44.99,39.99,5702015865944,673419265652,28.194,26.2128,5.8928,0.5397745,"",0,0,0,,0,0,,,,,,,,,57.5000,35.9700,"01/03/2017","31/12/2017"
"41185-1","Elves","",2017,"Magic Rescue from the Goblin Village",5,637,54.99,59.99,74.99,59.99,5702015865951,673419265669,48.006,28.194,6.096,0.907184,"",0,0,0,,0,0,,,,,,,,,88.5500,63.6600,"01/03/2017","31/12/2017"
"41186-1","Elves","",2017,"Azari & the Goblin Forest Escape",2,145,17.99,19.99,24.99,19.99,,673419265676,26.2128,14.097,4.8006,0.2131882,"",0,0,0,,0,0,,,,,,,,,30.6800,16.0800,"01/06/2017","31/12/2018"
"41187-1","Elves","",2017,"Rosalyn's Healing Hideout",3,460,39.99,49.99,64.99,49.99,,673419265683,38.2016,26.2128,5.6388,0.4853434,"",0,0,0,,0,0,,,,,,,,,108.7400,68.2300,"01/06/2017","31/12/2018"
"41188-1","Elves","",2017,"Breakout from the Goblin King's Fortress",4,695,64.99,69.99,89.99,69.99,,673419265690,54.0004,28.194,5.8928,0.7620345,"",0,0,0,,0,0,,,,,,,,,70.7800,46.8700,"01/06/2017","31/12/2018"
"41230-1","DC Super Hero Girls","",2017,"Batgirl Batjet Chase",1,206,19.99,24.99,34.99,24.99,5702015814270,673419262309,20.4978,19.1008,6.096,0.3129785,"",0,0,0,,0,0,,,,,,,,,22.0800,10.0000,"",""
"41231-1","DC Super Hero Girls","",2017,"Harley Quinn to the Rescue",2,217,24.99,29.99,39.99,29.99,5702015814287,673419262316,26.2128,19.1008,6.096,0.399161,"",0,0,0,,0,0,,,,,,,,,16.7200,11.0000,"",""
"41232-1","DC Super Hero Girls","",2017,"Super Hero High School",5,712,74.99,79.99,109.99,79.99,5702015814294,673419262323,35.4076,37.7952,7.0612,1.25645,"",0,0,0,,0,0,,,,,,,,,61.3200,48.4200,"",""
"41233-1","DC Super Hero Girls","",2017,"Lashina Tank",2,145,11.99,14.99,17.99,14.99,,673419264549,15.6972,14.097,4.4958,0.1542213,"",0,0,0,,0,0,,,,,,,,,9.6800,7.1300,"01/01/2017","31/12/2017"
"41234-1","DC Super Hero Girls","",2017,"Bumblebee Helicopter",3,142,11.99,14.99,17.99,14.99,5702015865517,673419265256,15.6972,14.097,6.096,0.172365,"",0,0,0,,0,0,,,,,,,,,14.0000,10.3800,"01/01/2017","31/12/2017"
"41235-1","DC Super Hero Girls","",2017,"Wonder Woman Dorm Room",1,186,19.99,19.99,24.99,19.99,,673419266116,20.4978,19.1008,6.096,0.285763,"",0,0,0,,0,0,,,,,,,,,39.0100,20.2200,"01/01/2017","31/12/2017"
"41236-1","DC Super Hero Girls","",2017,"Harley Quinn Dorm",1,176,19.99,19.99,24.99,19.99,,673419266123,20.4978,19.1008,6.096,0.2540115,"",0,0,0,,0,0,,,,,,,,,16.6400,0.1200,"01/06/2017","31/12/2017"
"41237-1","DC Super Hero Girls","",2017,"Batgirl Secret Bunker",3,351,39.99,44.99,54.99,44.99,5702015867702,673419266130,28.194,26.2128,7.5946,0.5987414,"",0,0,0,,0,0,,,,,,,,,58.2400,39.0000,"01/06/2017","31/12/2017"
"41238-1","DC Super Hero Girls","",2017,"Lena Luthor Kryptomite Factory",5,432,54.99,59.99,74.99,59.99,,673419266147,38.2016,26.2128,7.0612,0.8073938,"",0,0,0,,0,0,,,,,,,,,62.1000,47.2600,"01/06/2017","31/12/2017"
"41239-1","DC Super Hero Girls","",2017,"Eclipso Dark Palace",3,1078,99.99,99.99,129.99,99.99,5702015867726,673419266154,48.006,37.7952,7.0612,1.546749,"",0,0,0,,0,0,,,,,,,,,75.0000,65.4400,"01/06/2017","31/12/2017"
"41300-1","Friends","Dog Show",2017,"Puppy Championship",1,185,17.99,19.99,24.99,19.99,5702015866149,673419264877,26.2128,19.1008,6.096,0.3538018,"",0,0,0,,0,0,,,,,,,,,30.0000,5.6300,"01/01/2017","31/12/2017"
"41301-1","Friends","Dog Show",2017,"Puppy Parade",1,145,12.99,14.99,17.99,14.99,5702015866163,673419264884,19.1008,14.097,9.0932,0.2540115,"",0,0,0,,0,0,,,,,,,,,10.0000,9.5500,"01/01/2017","31/12/2017"
"41302-1","Friends","Dog Show",2017,"Puppy Pampering",,45,3.99,4.99,6.99,4.99,5702015866170,673419264891,12.192,9.0932,4.699,0.06350288,"",0,0,0,,0,0,,,,,,,,,8.9800,2.6800,"01/01/2017","31/12/2017"
"41303-1","Friends","Dog Show",2017,"Puppy Playground",,62,3.99,4.99,6.99,4.99,,673419264907,12.192,9.0932,4.699,0.07257472,"",0,0,0,,0,0,,,,,,,,,10.9900,3.3900,"01/01/2017","31/12/2017"
"41304-1","Friends","Dog Show",2017,"Puppy Treats & Tricks",,45,3.99,4.99,6.99,4.99,,673419264914,12.192,9.0932,4.699,0.07257472,"",0,0,0,,0,0,,,,,,,,,5.5000,3.1400,"01/01/2017","31/12/2017"
"41305-1","Friends","Art",2017,"Emma's Photo Studio",1,96,8.99,9.99,12.99,9.99,5702015866224,673419264921,15.6972,14.097,4.4958,0.1315417,"",0,0,0,,0,0,,,,,,,,,16.2900,8.0000,"01/01/2017","31/12/2017"
"41306-1","Friends","Beach",2017,"Mia's Beach Scooter",1,79,8.99,9.99,12.99,9.99,5702015866231,673419264938,15.6972,14.097,4.4958,0.113398,"",0,0,0,,0,0,,,,,,,,,12.1700,4.2800,"01/01/2017","31/12/2017"
"41307-1","Friends","Science",2017,"Olivia's Creative Lab",1,91,8.99,9.99,12.99,9.99,,673419264952,15.6972,14.097,4.4958,0.113398,"",0,0,0,,0,0,,,,,,,,,10.2600,10.2700,"01/01/2017","31/12/2017"
"41308-1","Friends","Baking",2017,"Stephanie's Friendship Cakes",1,94,8.99,9.99,12.99,9.99,,673419264976,15.6972,14.097,4.4958,0.1360776,"",0,0,0,,0,0,,,,,,,,,28.6100,9.9900,"01/01/2017","31/12/2017"
"41309-1","Friends","Music",2017,"Andrea's Musical Duet",1,86,8.99,9.99,12.99,9.99,,673419265027,15.6972,14.097,4.4958,0.1270058,"",0,0,0,,0,0,,,,,,,,,10.4300,4.8000,"01/01/2017","31/12/2017"
"41310-1","Friends","Party",2017,"Heartlake Gift Delivery",1,185,17.99,19.99,24.99,19.99,,673419265034,26.2128,19.1008,6.096,0.3583377,"",0,0,0,,0,0,,,,,,,,,26.1200,8.2500,"01/01/2017","31/12/2017"
"41311-1","Friends","Heartlake City",2017,"Heartlake Pizzeria",2,289,24.99,29.99,29.99,29.99,,673419265041,28.194,26.2128,5.8928,0.4989512,"",0,0,0,,0,0,,,,,,,,,35.3200,16.6200,"01/01/2017","31/12/2018"
"41312-1","Friends","Heartlake City",2017,"Heartlake Sports Centre",2,328,39.99,39.99,44.99,39.99,,673419265058,38.2016,26.2128,7.0612,0.7030676,"",0,0,0,,0,0,,,,,,,,,43.6600,13.5000,"01/01/2017","31/12/2017"
"41313-1","Friends","Summer",2017,"Heartlake Summer Pool",2,589,54.99,49.99,59.99,49.99,5702015866392,673419265089,48.006,28.194,7.3914,1.029654,"",0,0,0,,0,0,,,,,,,,,47.0000,23.6200,"01/01/2017","31/07/2019"
"41314-1","Friends","Houses",2017,"Stephanie's House",3,622,64.99,69.99,89.99,69.99,5702015866408,673419265102,54.0004,28.194,7.8486,1.374384,"",0,0,0,,0,0,,,,,,,,,104.3200,43.2900,"01/01/2017","31/12/2019"
"41315-1","Friends","Beach",2017,"Heartlake Surf Shop",1,186,17.99,19.99,24.99,19.99,5702015866439,673419265126,26.2128,19.1008,7.2136,0.3855532,"",0,0,0,,0,0,,,,,,,,,14.5000,15.0000,"01/06/2017","31/12/2019"
"41316-1","Friends","Beach",2017,"Andrea's Speedboat Transporter",2,309,24.99,29.99,39.99,29.99,,673419265140,35.4076,19.1008,5.8928,0.4762716,"",0,0,0,,0,0,,,,,,,,,32.8200,15.7700,"01/06/2017","31/12/2018"
"41317-1","Friends","Summer",2017,"Sunshine Catamaran",3,603,64.99,69.99,89.99,69.99,,673419265157,35.4076,37.7952,9.398,1.365312,"",0,0,0,,0,0,,,,,,,,,81.3100,23.9000,"01/06/2017","31/12/2018"
"41318-1","Friends","Heartlake City",2017,"Heartlake Hospital",5,871,84.99,99.99,109.99,89.99,,673419265171,48.006,37.7952,9.398,1.614788,"",0,0,0,,0,0,,,,,,,,,180.4000,72.2300,"01/06/2017","31/12/2018"
"41319-1","Friends","Snow Resort",2017,"Snow Resort Hot Chocolate Van",2,246,19.99,24.99,29.99,24.99,5702015866491,673419265188,35.4,19.1,5.9,,"",0,0,0,,0,0,,,,,,,,,33.9900,16.0000,"01/06/2017","31/12/2018"
"41320-1","Friends","Heartlake City",2017,"Heartlake Frozen Yogurt Shop",2,370,39.99,39.99,49.99,39.99,5702015866514,673419265201,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,42.0900,18.0000,"01/06/2017","31/12/2018"
"41321-1","Friends","Snow Resort",2017,"Snow Resort Off-Roader",1,141,12.99,14.99,17.99,14.99,,673419265225,19.1008,14.097,6.096,0.1995805,"",0,0,0,,0,0,,,,,,,,,12.5000,8.9900,"01/06/2017","31/12/2017"
"41322-1","Friends","Snow Resort",2017,"Snow Resort Ice Rink",2,307,24.99,29.99,39.99,29.99,,673419265232,28.194,26.2128,5.8928,0.4717357,"",0,0,0,,0,0,,,,,,,,,37.4700,19.8700,"01/06/2017","31/12/2018"
"41323-1","Friends","Snow Resort",2017,"Snow Resort Chalet",2,402,39.99,39.99,49.99,39.99,,673419265249,38.2016,26.2128,5.6388,0.7166753,"",0,0,0,,0,0,,,,,,,,,45.9200,37.5300,"01/06/2017","31/12/2018"
"41324-1","Friends","Snow Resort",2017,"Snow Resort Ski Lift",2,585,54.99,59.99,74.99,59.99,,673419265355,48.006,28.194,6.096,0.7756423,"",0,0,0,,0,0,,,,,,,,,91.0800,42.0000,"01/06/2017","31/12/2018"
"41325-1","Friends","Park",2017,"Heartlake City Playground",2,326,39.99,39.99,49.99,39.99,5702015865906,673419264815,38.2,26.2,5.7,,"",0,0,0,,0,0,,,,,,,,,67.8200,34.0000,"01/09/2017","31/12/2018"
"41326-1","Friends","Seasonal",2017,"Friends Advent Calendar",1,217,19.99,29.99,39.99,19.99,,673419265362,38.2016,26.2128,7.0612,0.3764814,"",0,0,0,,0,0,,,,,,,,,10.5800,12.5400,"01/09/2017","31/12/2017"
"41485-1","BrickHeadz","Star Wars",2017,"Finn",,91,9.99,9.99,12.99,9.99,5702016198973,673419286886,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,31.3700,22.9700,"01/11/2017","31/01/2018"
"41486-1","BrickHeadz","Star Wars",2017,"Captain Phasma",,127,9.99,9.99,12.99,9.99,5702016198966,673419286893,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,45.4500,33.6900,"01/11/2017","31/01/2018"
"41487-1","BrickHeadz","The LEGO Ninjago Movie",2017,"Lloyd",,102,9.99,9.99,12.99,9.99,5702016198980,673419286909,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,44.8900,19.7500,"01/10/2017","31/12/2017"
"41488-1","BrickHeadz","The LEGO Ninjago Movie",2017,"Master Wu",,89,9.99,9.99,12.99,9.99,5702016198997,673419286916,9.1,12.2,7.8,,"",0,0,0,,0,0,,,,,,,,,26.7000,24.0200,"01/10/2017","31/12/2017"
"41489-1","BrickHeadz","Star Wars",2017,"Rey & Kylo Ren",,249,,19.99,,,,673419286923,19.1,14.1,7.1,,"",0,0,0,,0,0,,,,,,,,,42.2800,26.7400,"01/12/2017","31/12/2017"
"41496-1","BrickHeadz","DC Comics Super Heroes",2017,"Supergirl & Martian Manhunter",,234,,39.99,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,347.5000,,"",""
