Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"700_1_4-1","System","Supplemental",1953,"Individual 1 x 2 Bricks",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"700_3_4-1","System","Supplemental",1953,"Individual 2 x 3 Bricks",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"700_B-1","System","Supplemental",1953,"Early LEGO Windows/Doors (without Glass)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"700_F-1","System","Supplemental",1953,"Automatic Binding Bricks - Small Brick Set  (Lego Mursten)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""







