Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"1261-2","System","HO 1:87 Vehicles",1958,"1:87 VW Beetle",,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"242I-1","System","Supplemental",1958,"International Flags",,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"BIL01-1","Promotional","",1958,"LEGO Complimentray Pack",,17,,,,,,,6.35,8.5725,2.54,0.03,"",0,0,0,,0,0,,,,,,,,,,,"",""
"LEGOBRICKS-1","System","Basic Set",1958,"Lego Bricks Box",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,295.4200,"",""







