Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"1915-1","Basic","",1983,"Aircraft",,20,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,7.9900,3.2100,"",""
"1916-2","Duplo","",1983,"Animal",,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1917-2","Duplo","",1983,"Animal",,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.5600,,"",""
"1918-1","Duplo","",1983,"Bird",,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.8000,,"",""
"1919-1","Duplo","",1983,"Duplo Promotional Set",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.7500,,"",""
"1924-1","Technic","",1983,"Motorcycle",,103,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,99.9500,30.8500,"",""
"1944-1","Basic","",1983,"Universal Building Set with Storage Case",,138,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1977-1","Space","Bonus/Value Pack",1983,"Special Three-Set Space Pack",,82,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,293.6700,,"",""
"1978-2","Town","Bonus/Value Pack",1983,"Town Value Pack",,100,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,90.4400,"",""
"2015-1","Duplo","Baby",1983,"Oval Rattle",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,39.9500,5.1000,"",""
"2023-1","Duplo","Baby",1983,"Square Rattle",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,4.5000,"",""
"2024-1","Duplo","Baby",1983,"Duck Rattle",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,12.0000,4.5000,"",""
"2037-1","Duplo","Baby",1983,"Spin-A-Coaster",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,80.3200,,"",""
"2038-1","Duplo","Baby",1983,"Activity and Bath Toy",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2365-1","Duplo","",1983,"Basic Set Safari",,34,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2401-1","Duplo","",1983,"Racer",1,3,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2402-1","Duplo","",1983,"Police Car",1,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2411-1","Duplo","",1983,"Camping",2,11,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2634-1","Duplo","",1983,"Tip Truck",1,7,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,72.7000,12.1600,"",""
"2646-1","Duplo","",1983,"Crane Set",1,23,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,58.7600,33.3900,"",""
"2700-1","Duplo","Trains",1983,"Train Set",1,31,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,63.0000,24.4400,"",""
"2705-1","Duplo","Trains",1983,"Passenger Train",2,12,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,10.0000,"",""
"2711-1","Duplo","Trains",1983,"Straight Tracks",,4,,4,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,4.9800,5.8600,"",""
"2712-1","Duplo","Trains",1983,"Curved Tracks",,4,,4,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,6.1500,"",""
"3626-1","Fabuland","",1983,"Roger Racoon and his Sports Car",1,16,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,55.3900,16.3700,"",""
"3627-1","Fabuland","",1983,"Bonnie Bunny ",1,18,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,292.4000,13.9000,"",""
"3637-1","Fabuland","",1983,"Gertrude Goat the painter",1,14,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,111.4700,20.4600,"",""
"3638-1","Fabuland","",1983,"Fire Engine",1,17,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,55.0000,12.9200,"",""
"3709-1","Fabuland","",1983,"Henry Horse the carpenter",1,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,61.0000,6.1300,"",""
"3710-1","Fabuland","",1983,"Patrick Panda",1,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,30.0000,8.5300,"",""
"3787-1","Fabuland","",1983,"Hannah Hippopotamus the public gardener",1,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,109.5200,11.5000,"",""
"3788-1","Fabuland","",1983,"Paulette Poodles' Living Room",1,12,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,139.9000,15.5700,"",""
"6002-1","Town","Accessories",1983,"Town Figures",4,20,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,15.0000,"",""
"6002-2","Castle","Classic",1983,"Castle Figures",4,22,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,107.3300,"",""
"6307-1","Town","Accessories",1983,"Firemen",4,22,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,16.7400,"",""
"6371-1","Town","Shops and Services",1983,"Shell Service Station",3,261,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,654.9500,58.2900,"",""
"6374-1","Town","Leisure",1983,"Holiday Home",2,249,,,,,5702010963744,,,,,,"",0,0,0,,0,0,,,,,,,,,1083.4800,92.5300,"",""
"6384-1","Town","Police",1983,"Police Station",4,389,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,599.9900,80.9900,"",""
"6606-1","Town","Maintenance",1983,"Road Repair Set",1,27,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,38.0200,5.3300,"",""
"6623-1","Town","Police",1983,"Police Car",1,39,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,114.9900,6.3400,"",""
"6624-1","Town","Vehicles",1983,"Delivery Van",1,41,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,129.9900,6.2400,"",""
"6652-1","Town","Construction",1983,"Construction Truck",1,44,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,117.2400,7.6400,"",""
"6654-1","Town","Vehicles",1983,"Motorcycle Transport",1,42,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,154.1900,10.4100,"",""
"6683-1","Town","Shops and Services",1983,"Hamburger Stand",2,69,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,323.6500,24.0200,"",""
"6692-1","Town","Vehicles",1983,"Tractor Trailer",1,96,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,260.5000,33.3900,"",""
"6701-1","Space","Classic",1983,"Minifig Pack",6,36,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,236.0800,52.3700,"",""
"6711-1","Space","Classic",1983,"Minifig Pack",4,24,,4.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,374.6200,"",""
"6803-1","Space","Classic",1983,"Space Patrol",1,25,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,227.8100,12.3400,"",""
"6823-1","Space","Classic",1983,"Surface Transport",1,27,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,143.4200,15.8300,"",""
"6844-1","Space","Classic",1983,"Explorer vehicle",1,44,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,275.0000,14.5300,"",""
"6930-1","Space","Classic",1983,"Space Supply Station",4,206,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,581.8300,74.5600,"",""
"6980-1","Space","Classic",1983,"Galaxy Commander",5,443,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,2552.8300,161.0200,"",""
"7727-1","Trains","4.5/12V",1983,"Freight Steam Train Set",2,570,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,862.7900,388.7500,"",""
"7755-1","Trains","4.5/12V",1983,"Diesel Heavy Shunting Locomotive",1,164,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,888.9700,499.9900,"",""
"7815-1","Trains","4.5/12V",1983,"Passenger Carriage / Sleeper",2,228,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,588.0100,158.2100,"",""
"7819-1","Trains","4.5/12V",1983,"Postal Container Wagon",1,183,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,208.6500,143.1200,"",""
"7821-1","Trains","4.5/12V",1983,"Track & Lighting Maintenance Wagon",2,90,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,156.5200,33.4700,"",""
"7824-1","Trains","4.5/12V",1983,"Railway Station",9,478,,44.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,450.0000,133.7000,"",""
"7838-1","Trains","4.5/12V",1983,"Freight Loading Depot",3,315,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,700.0000,101.6000,"",""
"7866-1","Trains","4.5/12V",1983,"Remote Controlled Road Crossing 12V",1,191,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,396.1400,139.7200,"",""
"7867-1","Trains","4.5/12V",1983,"4 Lighting Standards Electric 12V",,52,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,102.5600,48.5800,"",""
"8841-1","Technic","",1983,"Dune Buggy",,180,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,107.5000,21.0200,"",""
"8847-1","Technic","",1983,"Dragster",,250,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,62.2500,"",""







