Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"345-2","Basic","",1993,"Create a Home Bucket",,127,,15,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,62.5700,37.5700,"",""
"365-3","Basic","",1993,"Build-n-Store Chest",,333,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1504-1","Basic","",1993,"Family Bucket, 3+",,229,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1540-1","Duplo","",1993,"Betsy's Bedroom",1,39,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,25.0000,"",""
"1547-1","Castle","Black Knights",1993,"Black Knights Boat",2,58,,4.25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,273.5900,55.7400,"",""
"1579-1","Duplo","",1993,"Animal Fun",,30,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1595-1","Duplo","",1993,"Girl with Cat",,17,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,25.0000,,"",""
"1596-1","Castle","Wolfpack",1993,"Ghostly Hideout",2,37,,4.25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,56.2200,47.8500,"",""
"1597-1","Castle","Bonus/Value Pack",1993,"Castle Value Pack",,117,,8,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,850.0000,145.0000,"",""
"1614-1","Duplo","",1993,"Build-A-Farm",2,23,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,36.9700,,"",""
"1624-1","Castle","Black Knights",1993,"King's Archer",1,22,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,30.0000,26.7800,"",""
"1651-1","Basic","",1993,"Basic Building Set Trial Size",,30,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.0000,0.3700,"",""
"1652-1","Basic","",1993,"Mini Box, 5+",,39,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,4.3500,"",""
"1687-1","Town","Flight",1993,"Midnight Transport",3,262,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,145.0000,45.6900,"",""
"1688-1","Basic","",1993,"Large Play Bucket, 3+",,216,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,48.8000,"",""
"1699-1","Basic","",1993,"Small Bucket, 3+",,179,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1707-1","Basic","",1993,"20th Anniversary Jackpot Bucket",,400,,15,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1735-1","Duplo","",1993,"20th Anniversary Jackpot Bucket",2,50,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1816-1","Duplo","",1993,"20th Anniversary Jackpot Bucket",3,90,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1830-1","Duplo","",1993,"Large Bucket",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1845-1","Basic","",1993,"20th Anniversary Jackpot Bucket",2,714,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,60.0000,"",""
"1874-1","Basic","",1993,"Super Scoop",,140,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,53.7400,69.7100,"",""
"1903-1","Duplo","",1993,"Medium Bucket",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1908-1","Duplo","",1993,"Small Bucket",2,39,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,4.0000,"",""
"1916-1","Space","Space Police 2",1993,"Starion Patrol",1,23,,2,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,63.5800,24.2500,"",""
"1917-1","Castle","Black Knights",1993,"King's Catapult",1,22,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,114.0000,17.0700,"",""
"1932-2","Duplo","",1993,"Medium Bucket",,76,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1955-1","Promotional","Ferries",1993,"Color Line Ferry",,241,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,246.7500,216.0600,"",""
"1958-1","Town","Leisure",1993,"Windsurfer",1,21,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,9.4900,"",""
"1959-1","Town","Leisure",1993,"Ultra-Light",1,30,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.0000,4.0000,"",""
"1960-1","Castle","Bonus/Value Pack",1993,"Magical Adventure Pack",,204,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1967-1","Assorted","Bonus/Value Pack",1993,"Five Set Bonus Pack",,156,,10,,,,042884019679,,,,,"",0,0,0,,0,0,,,,,,,,,229.5000,80.0000,"",""
"1969-1","Space","Space Police 2",1993,"Mini Robot",1,38,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.0000,23.4700,"",""
"1970-1","Pirates","",1993,"Pirates Gun Cart",2,31,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,12.5000,23.9200,"",""
"1971-1","Castle","Black Knights",1993,"Battering Ram",1,36,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,21.9900,28.8900,"",""
"1990-1","Town","Racing",1993,"Octan F1 Race Car",1,35,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,17.5000,8.4600,"",""
"1991-1","Town","Racing",1993,"Racing Pick-Up Truck",1,81,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,50.0000,7.4300,"",""
"1992-1","Town","Racing",1993,"Dragsters",2,104,,7.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,16.9800,12.0000,"",""
"1993-1","Town","Bonus/Value Pack",1993,"Race Value Pack",,220,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,202.5000,49.0000,"",""
"2311-1","Duplo","",1993,"Clown",,16,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
