Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"6304-1","Town","Accessories",1980,"Road Plates, Cross",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,29.9800,16.3000,"",""
"6305-1","Town","Accessories",1980,"Trees and Flowers",,12,,3.75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,49.9900,13.1400,"",""
"6306-1","Town","Accessories",1980,"Road Signs",,12,,2.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,53.6700,13.6500,"",""
"6363-1","Town","Shops and Services",1980,"Auto Repair Shop",1,141,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,344.8200,31.9600,"",""
"6364-1","Town","Medical",1980,"Paramedic Unit",2,137,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,382.8600,50.8000,"",""
"6375-2","Town","Shops and Services",1980,"Exxon Gas Station",3,267,,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,192.5000,"",""
"6390-1","Town","Shops and Services",1980,"Main Street",8,591,,40,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,287.5000,"",""
"6609-1","Town","Racing",1980,"Race Car",1,17,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,69.0000,2.1900,"",""
"6627-1","Town","Vehicles",1980,"Convertible",1,37,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,92.7300,8.5100,"",""
"6647-1","Town","Maintenance",1980,"Highway Repair",1,55,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,222.5100,6.8800,"",""
"6648-2","Town","Construction",1980,"Dump Truck",1,42,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,120.0000,21.0200,"",""
"6678-1","Town","Construction",1980,"Pneumatic Crane",1,60,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,80.0000,8.3700,"",""
"6679-2","Town","Vehicles",1980,"Exxon Tow Truck",1,79,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,199.9900,25.0000,"",""
"6690-1","Town","Fire",1980,"Snorkel Pumper",2,91,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,231.5100,14.1800,"",""
"6821-1","Space","Classic",1980,"Shovel Buggy",1,28,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,107.9800,11.2700,"",""
"6841-1","Space","Classic",1980,"Mineral Detector",1,44,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,294.4500,12.6000,"",""
"6861-1","Space","Classic",1980,"X1 Patrol Craft",1,55,,4,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,325.0000,36.6900,"",""
"6901-1","Space","Classic",1980,"Mobile Lab",2,135,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,950.0000,96.7600,"",""
"6970-1","Space","Classic",1980,"Beta I Command Base",4,254,,37,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,1000.0000,153.0200,"",""
"7710-1","Trains","4.5/12V",1980,"Push-Along Passenger Steam Train",5,447,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,635.0000,159.2400,"",""
"7720-1","Trains","4.5/12V",1980,"Diesel Freight Train Set",3,425,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,656.1500,100.8700,"",""
"7730-1","Trains","4.5/12V",1980,"Electric Goods Train Set",2,516,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,274.9400,"",""
"7740-1","Trains","4.5/12V",1980,"Inter-City Passenger Train Set",10,786,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,575.1900,377.5800,"",""
"7750-1","Trains","4.5/12V",1980,"Steam Engine with Tender",2,263,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,486.5800,"",""
"7760-1","Trains","4.5/12V",1980,"Diesel Shunter Locomotive",2,150,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,1472.2200,273.1000,"",""
"7810-1","Trains","4.5/12V",1980,"Push-Along Steam Engine",1,97,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,469.9900,102.3600,"",""
"7814-1","Trains","4.5/12V",1980,"Crane Wagon",2,113,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,249.0000,56.1300,"",""
"7816-1","Trains","4.5/12V",1980,"Shell Tanker Wagon",1,120,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,189.9900,34.0200,"",""
"7818-1","Trains","4.5/12V",1980,"Passenger Coach",2,114,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,347.3200,45.4900,"",""
"7820-1","Trains","4.5/12V",1980,"Mail Van",2,212,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,556.5200,88.7100,"",""
"7822-1","Trains","4.5/12V",1980,"Railway Station",3,384,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,559.2000,142.9300,"",""
"7834-1","Trains","4.5/12V",1980,"Level Crossing",1,91,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,225.6700,62.2000,"",""
"7850-1","Trains","4.5/12V",1980,"8 Straight Rails Grey 4.5V",,32,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,33.0000,12.5900,"",""
"7851-1","Trains","4.5/12V",1980,"8 Curved Rails Grey 4.5V",,32,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,12.7500,7.6100,"",""
"7852-1","Trains","4.5/12V",1980,"Left and Right Points Manual Grey 4.5V",,14,,,,,,042884078522,,,,,"",0,0,0,,0,0,,,,,,,,,24.9700,8.2100,"",""
"7853-1","Trains","4.5/12V",1980,"Crossing, Grey 4.5V",,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,24.9700,11.8100,"",""
"7854-1","Trains","4.5/12V",1980,"8 Straight Electric Rails Grey 12V",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.6300,10.0900,"",""
"7855-1","Trains","4.5/12V",1980,"8 Curved Electric Rails Grey 12V",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,13.2600,10.7800,"",""
"7856-1","Trains","4.5/12V",1980,"Left and Right Manual Points with Electric Rails Grey 12V",,16,,,,,5702010978564,,,,,,"",0,0,0,,0,0,,,,,,,,,79.3900,22.0200,"",""
"7857-1","Trains","4.5/12V",1980,"Crossing, Electric Rails Grey 12V",,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.8600,6.8200,"",""
"7858-1","Trains","4.5/12V",1980,"Remote Controlled Points Right 12V",,12,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,100.5100,37.8300,"",""
"7859-1","Trains","4.5/12V",1980,"Remote Controlled Points Left 12V",,12,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,106.1500,38.8400,"",""
"7860-1","Trains","4.5/12V",1980,"Remote Controlled Signal 12V",,24,,,,,5702010978601,,,,,,"",0,0,0,,0,0,,,,,,,,,206.1100,71.7900,"",""
"7861-1","Trains","4.5/12V",1980,"Lighting Set Electric 12V",,24,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,50.4200,30.7000,"",""
"7863-1","Trains","4.5/12V",1980,"Remote Controlled Point Motor 12V",,7,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,64.4000,36.6500,"",""
"7864-1","Trains","4.5/12V",1980,"Transformer / Speed Controller 12V",,33,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,94.7100,26.5700,"",""
"7865-1","Trains","4.5/12V",1980,"Motor Replacement Unit for Battery or Motor-Less Trains 12V",,19,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,206.4200,81.2200,"",""
"8857-2","Technic","",1980,"Motorcycles",,377,,49.5,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,100.0000,"",""
"8858-2","Technic","",1980,"Auto Engines",,242,,69,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,115.0000,"",""
"8860-1","Technic","",1980,"Car Chassis",,668,,59,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,879.7300,84.9900,"",""
"8888-1","Books","LEGO",1980,"Ideas Book",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"KCP03-1","Gear","Key Chains/Promotional",1980,"WWF Female Minifigure Key Chain",,,0,0,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""







