Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"14-1","Space","Classic",1982,"Space Mini-Figures",4,24,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"599-1","Basic","",1982,"Basic Building Set, 5+",3,748,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,564.0700,182.8400,"",""
"1030-1","Dacta","Technic",1982,"Technic I Simple Machines Set",,178,,75,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,119.9900,83.3800,"",""
"1066-1","Dacta","Town",1982,"Little People with Accessories",36,138,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,118.0400,,"",""
"1082-1","Dacta","",1982,"Roof Bricks",,336,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,63.7400,,"",""
"1201-1","Service Packs","",1982,"Hooks",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1205-1","Service Packs","",1982,"Keys for wind-up motor",,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,0.5200,1.6300,"",""
"1209-1","Service Packs","",1982,"{Fences and Gates}",,10,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,2.4400,3.2200,"",""
"1211-1","Service Packs","Space",1982,"Space Stands and Brackets",,8,,2.25,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,3.2200,,"",""
"1212-1","Service Packs","",1982,"Rocket tops",,6,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,2.9400,,"",""
"1213-1","Service Packs","",1982,"Space Radar Disks",,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,17.0500,,"",""
"1221-1","Service Packs","Technic",1982,"Yellow beams",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,9.4100,,"",""
"1222-1","Service Packs","Technic",1982,"Blue beams",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,10.1800,,"",""
"1223-1","Service Packs","Technic",1982,"Black beams",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.5100,,"",""
"1224-1","Service Packs","Technic",1982,"Red beams",,8,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,7.9100,,"",""
"1226-1","Service Packs","",1982,"Tractor wheels and tyres",,12,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.7100,,"",""
"1229-1","Service Packs","",1982,"Chain links",,70,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,9.6200,,"",""
"1230-1","Service Packs","Technic",1982,"Bulldozer chain links",,54,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,10.0000,,"",""
"1590-2","Town","Special",1982,"Breakdown Assistance",4,233,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,1019.7900,113.1100,"",""
"1600-1","Duplo","",1982,"Pampers Gift Pack",1,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,3.0700,"",""
"1656-2","Promotional","Ferries",1982,"Viking Line Ferry",,244,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,273.4500,"",""
"1658-1","Promotional","Ferries",1982,"Viking Line Ferry 'Viking Saga'",,207,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,182.8800,"",""
"1905-1","Basic","",1982,"Mini Building Set",,36,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,14.1100,9.7300,"",""
"1910-1","Basic","",1982,"3+ Building Set",,85,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,14.3500,,"",""
"1920-1","Basic","",1982,"Promo Basic Set",,115,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1922-2","Basic","",1982,"Basic Building Set with Storage Case",,52,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,2.5000,"",""
"2302-1","Duplo","",1982,"Building Plate Red",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,18.1800,"",""
"2306-2","Duplo","",1982,"Supplementary Bricks",,18,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,10.0400,"",""
"2308-1","Duplo","",1982,"Basic Set",,25,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"2622-1","Duplo","",1982,"Little Plane",1,2,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,8.7300,"",""
"2635-1","Duplo","",1982,"Fire Engine",1,4,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,13.0700,"",""
"2641-1","Duplo","",1982,"Barnyard",1,21,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,12.2500,"",""
"2642-1","Duplo","",1982,"Living Room",4,26,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,16.4200,"",""
"2648-1","Duplo","",1982,"Play-Box Home and Garage",2,18,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,58.0000,"",""
"3654-1","Fabuland","",1982,"Lisa Lamb's House",1,32,,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,139.9000,26.2900,"",""
"3666-1","Fabuland","",1982,"Billy Bear and Mortimer Mouse's  Service Station",2,28,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,37.8700,"",""
"3667-1","Fabuland","",1982,"Pat and Freddy's Shop",2,58,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,44.1100,"",""
"3669-1","Fabuland","",1982,"Fire Station",3,33,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,299.0000,71.3600,"",""
"3672-1","Fabuland","",1982,"The Motel",3,60,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,83.4200,"",""
