Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"723-2","Trains","4.5/12V",1974,"Diesel Locomotive with DB sticker",,98,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,1066.2400,33.1100,"",""
"725-2","Trains","4.5/12V",1974,"Freight Train Set",,425,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,90.6700,"",""
"741-1","Trains","Supplemental / 12V",1974,"Transformer 12V",,1,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,47.3000,9.5100,"",""
"755-1","Trains","Supplemental / 12V",1974,"Left and Right Points",,12,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,8.0000,14.9700,"",""
"756-1","Trains","Supplemental / 12V",1974,"Electric Crossing",,5,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,7.8400,"",""
"789-2","Gear","Storage",1974,"Suitcase, red",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,12.6300,"",""
"790-1","Gear","Storage",1974,"Suitcase, blue",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"810-3","Universal Building Set","Gears",1974,"Gear set",,114,3.6,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,42.9300,"",""
"811-2","Universal Building Set","Gears",1974,"Gear set",,177,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,263.8600,38.8900,"",""
"812-1","Universal Building Set","Gears",1974,"Gear Set",,60,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,45.8900,13.9500,"",""
"813-2","Universal Building Set","Gears",1974,"Tractor",,100,2.55,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,80.7500,27.4600,"",""
"941-1","Basic","Supplementaries",1974,"Black and Clear Bricks",,48,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,27.0500,,"",""
"1552-2","LEGOLAND","",1974,"Sterling Boeing 727",,49,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,151.2800,21.6900,"",""
"1650-1","LEGOLAND","Boats",1974,"Maersk Line Container Ship",,220,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,345.0800,"",""







