Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"3564-1","Sports","Basketball",2003,"NBA Collectors #5",3,12,4.99,8,,,5702014265189,673419018449,,,,,"",0,0,0,,0,0,,,,,,,,,18.3300,18.0000,"",""
"3565-1","Sports","Basketball",2003,"NBA Collectors #6",3,12,4.99,8,,,,673419018456,,,,,"",0,0,0,,0,0,,,,,,,,,25.0000,18.0000,"",""
"3566-1","Sports","Basketball",2003,"NBA Collectors #7",3,12,4.99,8,,,,673419018463,,,,,"",0,0,0,,0,0,,,,,,,,,28.5200,36.8300,"",""
"3567-1","Sports","Basketball",2003,"NBA Collectors #8",3,12,4.99,8,,,5702014265226,673419018470,,,,,"",0,0,0,,0,0,,,,,,,,,21.3300,31.5600,"",""
"3584-1","Sports","Basketball",2003,"Rapid Return",1,47,5.49,8,,,5702014267770,673419019378,14.4,14.4,6,,"",0,0,0,,0,0,,,,,,,,,47.4600,19.3200,"01/01/2003","31/12/2003"
"3585-1","Sports","Gravity Games",2003,"Snowboard Super Pipe",2,227,39.99,50,,,,673419019385,48,28.8,11.4,,"",0,0,0,,0,0,,,,,,,,,176.9200,85.0000,"01/08/2003","01/06/2004"
"3586-1","Explore","Logic",2003,"Stunt Plane",1,9,5.99,6,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,20.0000,,"",""
"3587-1","Explore","Logic",2003,"Mini Dozer",1,15,9.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,46.6900,12.7400,"",""
"3588-1","Explore","Logic",2003,"Heavy Truck",1,18,14.99,15,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,40.6600,21.9000,"",""
"3589-1","Explore","Logic",2003,"Chopper",1,22,24.99,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,59.0300,26.7500,"",""
"3590-1","Explore","Logic",2003,"Drill",1,24,24.99,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,64.1900,40.2500,"",""
"3655-1","Explore","Together",2003,"Fire Action",2,11,9.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,22.8900,11.7700,"",""
"3656-1","Explore","Together",2003,"Police Action",4,32,24.99,40,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,53.8000,45.0000,"",""
"3657-1","Explore","Together",2003,"Fire Fighters",4,35,37.99,40,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"3696-1","Explore","Together",2003,"Tow-Me Truck",1,5,5.99,7,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,10.5900,"",""
"3697-1","Explore","Together",2003,"Fearless Fire Fighter",1,5,5.99,7,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,11.0600,"",""
"3698-1","Explore","Together",2003,"Friendly Police Car",1,4,5.99,7,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,2.6300,"",""
"3699-1","Explore","Together",2003,"Happy Constructor",1,9,8.99,10,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,9.0000,"",""
"3700-1","Explore","Together",2003,"Emergency Vehicles Set",3,9,14.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,17.9000,"",""
"4013-1","Creator","Bucket",2003,"Create and Imagine",,1000,27.99,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,50.4000,54.8800,"",""
"4014-1","Creator","",2003,"Creator",,500,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,27.9600,,"",""
"4023-1","Creator","",2003,"Fun and Adventure",1,55,3.49,4,,,5702014264007,673419018005,14.4,14.4,4.8,,"",0,0,0,,0,0,,,,,,,,,5.9000,4.1900,"01/04/2003","31/12/2003"
"4024-1","Creator","Seasonal",2003,"Advent Calendar",,344,14.99,15,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,40.0000,20.0000,"",""
"4026-1","Creator","",2003,"Create Your Dreams",,100,3.99,3.5,,,,673419018012,8.8,19.5,8.8,,"",0,0,0,,0,0,,,,,,,,,7.0000,2.9300,"01/06/2003","31/12/2004"
"4027-1","Creator","",2003,"Build and Imagine",,100,3.99,3.5,,,5702014264021,673419018029,8.8,19.5,8.8,,"",0,0,0,,0,0,,,,,,,,,8.5000,4.1900,"01/06/2003","31/01/2005"
"4028-1","Creator","Bucket",2003,"World of Bricks",,500,9.99,10,,,,,22.7,27.7,22.7,,"",0,0,0,,0,0,,,,,,,,,30.9400,21.9800,"01/04/2003","31/12/2004"
"4029-1","Creator","Bucket",2003,"Build with Bricks Bucket",,500,14.99,10,,,5702014264045,,22.7,27.7,22.7,,"",0,0,0,,0,0,,,,,,,,,,25.4800,"01/04/2003","31/12/2005"
"4032-1","World City","Special",2003,"Holiday Jet (LEGO Air Version)",,151,,,,,,673419018203,,,,,"",0,0,0,,0,0,,,,,,,,,133.2500,39.2200,"",""
"4032-2","World City","Special",2003,"Holiday Jet (SAS Version)",,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,150.0000,43.5500,"",""
"4032-3","World City","Special",2003,"Holiday Jet (EL AL Version)",,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,129.1600,,"",""
"4032-4","World City","Special",2003,"Holiday Jet (Iberia Version)",,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,100.0000,,"",""
"4032-5","World City","Special",2003,"Holiday Jet (JAL Version)",,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,75.0000,,"",""
"4032-6","World City","Special",2003,"Holiday Jet (Lauda Air Version)",,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,74.3100,,"",""
"4032-7","World City","Special",2003,"Holiday Jet (ANA Version)",,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,157.1500,,"",""
"4032-8","World City","Special",2003,"Holiday Jet (SWISS Version)",,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,109.1900,53.7800,"",""
"4032-9","World City","Special",2003,"Holiday Jet (Snowflake Version)",,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,41.3400,51.5900,"",""
"4032-10","World City","Special",2003,"Holiday Jet (Austrian Air Version)",,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,88.7700,70.7900,"",""
"4032-11","World City","Special",2003,"Holiday Jet (KLM Version)",,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,84.6700,36.9700,"",""
"4032-12","World City","Special",2003,"Holiday Jet (Malaysian Air Version)",,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,120.0000,,"",""
"4032-13","World City","Special",2003,"Holiday Jet (Aeroflot Version)",,151,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,100.0000,46.5100,"",""
"4038-1","Basic","",2003,"Fun Flyer",,30,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.4100,,"",""
"4039-1","Explore","Imagination",2003,"LEGO EXPLORE Exclusive",,90,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"4047-1","Creator","Designer Set",2003,"Ultimate Wheels",,514,,30,,,,,48,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,,,"01/11/2003","31/12/2003"
"4048-1","Creator","Designer Set",2003,"Mech Lab",,554,,30,,,,673419035910,48,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,129.5000,,"01/11/2003","31/12/2003"
"4090-1","Creator","Inventor Set",2003,"Motion Madness",,243,12.99,14.99,,,5702010940905,673419018562,28.8,19.2,6,,"",0,0,0,,0,0,,,,,,,,,21.1200,20.0000,"01/06/2003","31/12/2004"
"4093-1","Creator","Inventor Set",2003,"Wild Wind-Up",,314,19.99,25,,,5702014267503,673419018579,28.8,28.8,6,,"",0,0,0,,0,0,,,,,,,,,59.0000,21.5700,"01/06/2003","31/12/2004"
"4094-1","Creator","Inventor Set",2003,"Motor Movers",,254,24.99,40,,,5702014267527,673419018586,38.4,28.8,6,,"",0,0,0,,0,0,,,,,,,,,111.9600,55.4300,"01/06/2003","31/01/2005"
"4095-1","Creator","Inventor Set",2003,"Record and Play",,345,39.99,50,,,5702014267534,673419018593,48,28.8,6,,"",0,0,0,,0,0,,,,,,,,,87.1600,29.9600,"01/09/2003","31/12/2004"
"4096-1","Creator","Designer Set",2003,"Micro Wheels",,215,9.99,10,,,5702014264052,673419018050,28.8,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,22.4900,9.7500,"01/04/2003","31/12/2005"
"4097-1","Creator","Designer Set",2003,"Mini Robots",,229,9.99,10,,,5702014264069,673419018067,28.8,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,22.7500,13.7100,"01/04/2003","31/12/2004"
"4098-1","Creator","Designer Set",2003,"High Flyers",,197,9.99,10,,,5702014264076,,28.8,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,21.1300,9.9900,"01/04/2003","31/12/2004"
"4099-1","Creator","Designer Set",2003,"Robobots",,325,14.99,20,,,5702014264083,673419018081,28.8,28.8,6,,"",0,0,0,,0,0,,,,,,,,,75.0000,20.0900,"01/04/2003","31/12/2004"
"4100-1","Creator","Designer Set",2003,"Maximum Wheels",,299,14.99,20,,,5702014264090,673419018098,28.8,28.8,6,,"",0,0,0,,0,0,,,,,,,,,0.2600,18.7500,"01/04/2003","31/12/2004"
"4101-1","Creator","Designer Set",2003,"Wild Collection",,492,24.99,30,,,5702014264106,673419018104,38.4,28.8,6,,"",0,0,0,,0,0,,,,,,,,,70.0000,32.1000,"01/04/2003","31/12/2004"
"4278-1","Creator","Promotional",2003,"Large Tub",,1000,29.99,,,,,,41.1,19.1,27.7,,"",0,0,0,,0,0,,,,,,,,,67.0500,26.0700,"01/09/2003","31/05/2004"
"4279-1","Creator","Bucket",2003,"Creator Strata Red",,1000,29.99,,,,,,41.1,19.1,27.7,,"",0,0,0,,0,0,,,,,,,,,,45.5500,"01/09/2003","31/05/2004"
"4300-1","Racers","Drome Racers",2003,"Green LEGO Car",1,21,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,5.4300,2.0900,"",""
"4301-1","Racers","Drome Racers",2003,"Blue LEGO Car",1,24,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,6.3700,1.6900,"",""
"4400-1","Creator","Bucket",2003,"Build With Bricks",,705,,20,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,50.2300,,"",""
"4401-1","Creator","Designer Set",2003,"Little Creations",,110,5.99,7,,,,673419018609,14.4,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,9.1700,3.4900,"01/04/2003","31/12/2003"
"4402-1","Creator","Designer Set",2003,"Sea Riders",,547,29.99,40,,,5702014267558,673419018616,,,,,"",0,0,0,,0,0,,,,,,,,,73.3200,75.0000,"",""
"4403-1","Creator","Designer Set",2003,"Air Blazers",,702,34.99,50,,,5702014267565,673419266475,48,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,113.2800,78.7500,"01/04/2003","31/12/2004"
"4404-1","Creator","Designer Set",2003,"Land Busters",,770,44.99,60,,,5702014267572,,48,38.4,9.6,,"",0,0,0,,0,0,,,,,,,,,140.5000,85.5000,"01/08/2003","31/12/2004"
"4405-1","Creator","Bucket",2003,"Large Creator Tub",,1305,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,59.4100,"",""
"4475-1","Star Wars","Episode VI",2003,"Jabba's Message",3,44,5.99,7,,,5702014259386,673419017169,14.4,14.4,3.9,,"",0,0,0,,0,0,,,,,,,,,77.0500,44.0000,"01/01/2003","31/12/2003"
"4476-1","Star Wars","Episode VI",2003,"Jabba's Prize",2,40,5.99,7,,,5702014259393,,14.4,14.4,3.9,,"",0,0,0,,0,0,,,,,,,,,137.7000,60.2900,"01/01/2003","31/12/2003"
"4477-1","Star Wars","Episode IV",2003,"T-16 Skyhopper ",1,98,12.99,15,,,5702014259355,,19.2,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,74.8200,26.0900,"01/01/2003","31/12/2003"
"4478-1","Star Wars","Episode II",2003,"Geonosian Fighter",4,170,19.99,20,,,5702014259409,,28.8,19.2,4.8,,"",0,0,0,,0,0,,,,,,,,,193.8800,86.3200,"01/01/2003","31/12/2004"
"4479-1","Star Wars","Episode V",2003,"TIE Bomber",1,230,27.99,30,,,,673419017213,28.8,28.8,6,,"",0,0,0,,0,0,,,,,,,,,186.5700,63.7000,"01/01/2003","01/04/2005"
"4480-1","Star Wars","Episode VI",2003,"Jabba's Palace",6,231,27.99,30,,,5702014261372,673419017572,28.8,28.8,7.2,,"",0,0,0,,0,0,,,,,,,,,296.8200,170.2500,"01/01/2003","31/12/2004"
"4481-1","Star Wars","Episode II",2003,"Hailfire Droid",,681,44.99,50,,,,673419017589,38.4,28.8,9.6,,"",0,0,0,,0,0,,,,,,,,,282.4000,124.7300,"01/06/2003","31/12/2003"
"4482-1","Star Wars","Episode II",2003,"AT-TE",4,658,64.99,70,,,5702014261396,,48,38.4,7.2,,"",0,0,0,,0,0,,,,,,,,,694.4600,231.9500,"01/01/2003","31/12/2004"
"4483-1","Star Wars","Episode V",2003,"AT-AT",4,1064,89.99,100,,,,673419017381,57.6,38.4,9.6,,"",0,0,0,,0,0,,,,,,,,,449.9900,200.2000,"01/06/2003","31/12/2004"
"4484-1","Star Wars","Mini Building Set",2003,"X-wing Fighter & TIE Advanced",,76,3.99,4,,,5702014260337,673419017374,11,14.4,4.4,,"",0,0,0,,0,0,,,,,,,,,19.0600,11.7400,"01/01/2003","31/12/2003"
"4485-1","Star Wars","Mini Building Set",2003,"Sebulba's Podracer & Anakin's Podracer",,72,3.99,4,,,5702014260306,673419017367,11,14.4,4.4,,"",0,0,0,,0,0,,,,,,,,,13.0400,6.6500,"01/01/2003","31/12/2003"
