Number,Theme,Subtheme,Year,Set name,Minifigs,Pieces,RRP (GBP),RRP (USD),RRP (CAD),RRP (EUR),EAN,UPC,Width,Height,Depth,Weight,Notes,Qty owned,Qty owned new,Qty owned used,Wanted,Qty wanted,Priority,Flag 1 not used,Flag 2 not used,Flag 3 not used,Flag 4 not used,Flag 5 not used,Flag 6 not used,Flag 7 not used,Flag 8 not used,Value new (USD),Value used (USD),Launch date,Exit date
"1301-1","System","Mosaic",1955,"Lego Mosaik Set (Large)",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1224_1-1","System","Supplemental",1955,"8 Danish Named Beams",,,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""
"1224A-1","System","Supplemental",1955,"1 x 6 and 1 x 8 Bricks",,9,,,,,,,,,,,"",0,0,0,,0,0,,,,,,,,,,,"",""







